real_name,constraint1,constraint2,constraint3,obs
0,-0.49093126700000000451,0.00041819359399999998361,-0.19620522900000000877,2.6616649899999997864
1,-0.57994415899999995911,-4.0038476000000000632e-05,-0.23199367900000000819,3.6041349799999999881
2,-0.46520022399999999552,-0.0068384233899999999004,-0.18881545899999999105,2.5259518800000000383
3,-0.47999433400000002248,-0.0074749390599999996493,-0.19498770900000000905,2.6630684399999999812
4,-0.48770226399999999645,-0.0080906253199999993153,-0.19831715599999999444,2.740963999999999956
5,-0.52835546799999999479,-0.0050774938799999997166,-0.21337318499999999299,3.0989892800000000683
6,-0.52272493499999994615,-0.0043436930299999999133,-0.21082745099999999905,3.0308847100000000374
7,-0.39665453600000000201,-0.005589836360000000233,-0.16089774900000000657,1.9961257900000000109
8,-0.37526962899999999346,-0.010290730899999999542,-0.15422414400000000745,1.9087221599999999455
9,-0.46504815399999999137,-0.0059326923900000000031,-0.188392338999999992,2.5135366499999998169
10,-0.44794327999999999923,-0.0084620980300000002428,-0.18256215100000000584,2.4028362200000001891
11,-0.53564608899999999192,-0.012453415900000000538,-0.21923980200000001139,3.2802104500000002218
12,-0.55575450299999995529,-0.0096491251499999999841,-0.22616145100000001333,3.4631976199999998656
13,-0.471244331999999988,-0.011648275899999999475,-0.19315704300000000049,2.6382858699999998109
14,-0.51996167000000004244,-0.0061042874299999999241,-0.21042638299999999463,3.0268017600000001188
15,-0.5446456670000000555,-0.013251080999999999624,-0.22315869899999998816,3.3905997299999999228
16,-0.67049786199999994452,-0.0084708203499999999014,-0.27158747300000002367,4.988177839999999641
17,-0.54325189299999998571,-0.0031726304799999998849,-0.21856981000000000326,3.2305894999999997808
18,-0.53745284299999995792,-0.012419902700000000698,-0.21994909800000000955,3.2993453499999998435
19,-0.47203714899999998922,-0.0054539451100000004014,-0.19099643799999999061,2.5675463600000001385
base,-0.51091690899999997466,-0.0061536266399999997589,-0.20682821400000001022,2.9368661099999999742
