real_name,constraint1,constraint2,constraint3,obs
cand_tr1_rs:0.01    ,-0.75220363000000001197,0.096105777399999994803,-0.2624391409999999869,4.5519062699999999211
cand_tr1_rs:0.1     ,-0.75032616900000004279,0.096641768099999997288,-0.26147375999999999951,4.5127412299999996037
cand_tr1_rs:0.5     ,-0.74195958500000003255,0.099030318699999994592,-0.25717170599999999991,4.3408870000000003841
cand_tr1_rs:1       ,-0.73150135400000004804,0.10201600700000000577,-0.25179413899999997239,4.1321874200000001665
cand_tr2_rs:0.01    ,5.6313673900000003059,1.7749478299999998931,2.9625260899999998898,7.9580533400000001976
cand_tr2_rs:0.1     ,-0.86328086000000003875,4.6614581599999995731,1.5192709200000000802,12.132142800000000449
cand_tr4_rs:0.01    ,5.5142174400000003587,1.827014469999999946,2.9364927600000001462,6.2075490699999997801
cand_tr4_rs:0.1     ,-0.9026723749999999713,4.6789655000000003326,1.5105172499999999225,9.051102809999999721
cand_tr6_rs:0.01    ,-0.71439231100000000207,0.18582706199999998731,-0.2114261000000000057,2.7675627299999998598
cand_tr6_rs:0.1     ,-0.71251485000000003289,0.18636305300000000074,-0.21046071899999999055,2.7382181199999999777
cand_tr6_rs:0.5     ,-0.70414826500000005094,0.1887516039999999895,-0.20615866499999999095,2.6100983800000001622
cand_tr6_rs:1       ,-0.69369003500000003815,0.19173729200000000361,-0.20078109699999999171,2.4560011199999998155
cand_tr7_rs:0.01    ,-0.69915630699999997688,-0.012741041300000000361,-0.28475893899999998871,5.5301302200000002074
cand_tr7_rs:0.1     ,-0.69727884500000003598,-0.012205050500000000011,-0.28379355800000000132,5.4886942499999999967
cand_tr7_rs:0.5     ,-0.68891226100000002575,-0.0098164999100000000648,-0.27949150400000000172,5.3065362399999997933
cand_tr7_rs:1       ,-0.67845403100000001295,-0.0068308116500000000057,-0.2741139369999999742,5.0845363900000002388
cand_tr9_rs:0.01    ,-0.7549869710000000067,-0.11209051700000000062,-0.34683099499999997528,8.6883414400000003042
cand_tr9_rs:0.1     ,-0.75310951000000003752,-0.11155452600000000107,-0.34586561399999998789,8.6352893300000008736
cand_tr9_rs:0.5     ,-0.74474292600000002729,-0.10916597499999999843,-0.34156355999999998829,8.40143098999999971
cand_tr9_rs:1       ,-0.73428469500000004277,-0.1061802869999999982,-0.33618599300000001628,8.1149551800000008228
cand_tr13_rs:0.01    ,-0.7222933009999999987,-0.056213183799999996704,-0.31140259399999997703,6.7923039699999998575
cand_tr13_rs:0.1     ,-0.72041584000000002952,-0.055677193100000001158,-0.31043721299999998964,6.745893459999999564
cand_tr13_rs:0.5     ,-0.71204925600000001928,-0.053288642400000002519,-0.30613515899999999004,6.5415928799999996102
cand_tr13_rs:1       ,-0.70159102500000003477,-0.050302954199999999618,-0.30075759200000001803,6.2919737700000002434
cand_tr15_rs:0.01    ,5.0675112799999997293,2.0255505399999997884,2.8372247299999999726,38.325217899999998394
cand_tr15_rs:0.1     ,-0.65667512400000005446,4.5696333899999999062,1.5651833100000001053,34.65075480000000141
cand_tr18_rs:0.01    ,-0.76833055900000002403,0.12260801600000000022,-0.25828901700000000963,4.4029536199999999013
cand_tr18_rs:0.1     ,-0.76645309699999997211,0.12314400699999999977,-0.25732363600000002224,4.3639640899999996293
cand_tr18_rs:0.5     ,-0.75808651299999996187,0.12553255799999998854,-0.25302158200000002264,4.1929463499999997111
cand_tr18_rs:1       ,-0.74762828299999994908,0.12851824600000000265,-0.24764401499999999512,3.9854169200000000295
cand_tr19_rs:0.01    ,-0.83356867700000003563,0.16975457299999999194,-0.26552564200000000616,4.8071580200000001426
cand_tr19_rs:0.1     ,-0.83169121599999995542,0.17029056400000000537,-0.26456026100000001877,4.7644647200000003195
cand_tr19_rs:0.5     ,-0.82332463099999997347,0.17267911399999999467,-0.26025820700000001917,4.577128489999999772
cand_tr19_rs:1       ,-0.81286640099999996067,0.17566480300000000825,-0.25488063900000001993,4.3496286499999996522
cand_trbase_rs:0.01    ,-0.71366530299999997311,-0.024044105499999999381,-0.29508376299999999892,5.9937910700000003317
cand_trbase_rs:0.1     ,-0.71178784100000003221,-0.023508114800000000366,-0.29411838200000001153,5.9502835200000001592
cand_trbase_rs:0.5     ,-0.70342125700000002197,-0.021119564199999999593,-0.28981632899999998365,5.7589189300000001026
cand_trbase_rs:1       ,-0.69296302700000000918,-0.018133875899999998826,-0.28443876099999998441,5.5254684100000002189
