real_name,constraint1,constraint2,constraint3,obs
cand_tr1_rs:0.01    ,5.895114369999999937,-0.78232843900000004211,2.0451143699999998482,1527.253400000000056
cand_tr1_rs:0.5     ,2.9795139399999999164,2.9535493599999997905,2.3732253199999999715,434.44126199999999471
cand_tr4_rs:0.01    ,-1.2909128899999999796,-0.33599584399999998796,-0.65076349499999996961,36.603256700000002866
cand_tr4_rs:0.1     ,-1.2706279099999999715,-0.31825534100000002491,-0.63555330099999995941,34.722020999999998025
cand_tr4_rs:0.5     ,-1.180472430000000017,-0.23940866399999999325,-0.56795243799999994838,26.991842299999998289
cand_tr4_rs:1       ,-1.0677780800000000738,-0.14085031700000000265,-0.48345135900000002493,18.761294700000000546
cand_tr5_rs:0.01    ,-0.41795776400000000939,-1.1044229299999999139,-0.60895227900000004073,46.851248300000001734
cand_tr5_rs:0.1     ,-0.3976727809999999752,-1.086682429999999977,-0.59374208500000003053,45.102715899999999749
cand_tr5_rs:0.5     ,-0.30751729999999999343,-1.0078357499999999192,-0.52614122100000004778,37.772700299999996787
cand_tr5_rs:1       ,-0.19482294899999999527,-0.90927740599999995474,-0.44164014200000001331,29.609813299999999003
cand_tr7_rs:0.01    ,-0.98217391700000000743,-0.33152903900000002535,-0.52548118200000004663,21.992465899999999124
cand_tr7_rs:0.1     ,-0.96188893399999997325,-0.31378853699999997851,-0.51027098800000003642,20.60617859999999979
cand_tr7_rs:0.5     ,-0.87173345300000004698,-0.23494185900000000289,-0.44267012500000002539,15.024454300000000373
cand_tr7_rs:1       ,-0.75903910200000002106,-0.13638351200000001229,-0.35816904500000001921,9.3622807600000008676
cand_tr10_rs:0.01    ,-1.5435915899999999024,-0.50258510899999997434,-0.8184706809999999777,61.649246900000001403
cand_tr10_rs:0.1     ,-1.5233066099999998944,-0.48484460699999998301,-0.80326048699999996749,59.148931099999998651
cand_tr10_rs:0.5     ,-1.4331511299999999398,-0.40599792899999997964,-0.73565962299999998475,48.696426899999998739
cand_tr10_rs:1       ,-1.3204567799999999966,-0.30743958199999998904,-0.65115854399999995028,37.129588900000001672
cand_tr11_rs:0.01    ,-0.83471584600000003906,0.91658578400000001452,0.032747974999999998613,0.37600467799999998109
cand_tr11_rs:0.1     ,-0.81443086300000000488,0.93432628600000000585,0.047958169299999998947,0.52257974399999995718
cand_tr11_rs:0.5     ,-0.7242753819999999676,1.0131729599999999003,0.11555903300000000544,1.8380662400000000734
cand_tr11_rs:1       ,-0.6115810310000000527,1.1117313099999999171,0.20006011200000001216,4.9899877500000000552
cand_tr12_rs:0.01    ,-0.97790553400000002071,-0.40686730799999998309,-0.55390913699999999587,24.728280300000001546
cand_tr12_rs:0.1     ,-0.95762055099999998653,-0.38912680599999999176,-0.53869894299999998566,23.26581549999999865
cand_tr12_rs:0.5     ,-0.86746506999999994925,-0.31028012799999998839,-0.47109807900000000291,17.338726099999998809
cand_tr12_rs:1       ,-0.75477071799999995161,-0.21172178099999999779,-0.38659700000000002396,11.229348999999999137
cand_tr14_rs:0.01    ,-1.2472387599999998908,-0.35040155600000000291,-0.63905612499999997489,34.773376900000002365
cand_tr14_rs:0.1     ,-1.2269537699999999436,-0.33266105400000001158,-0.62384593099999996468,32.953868300000003444
cand_tr14_rs:0.5     ,-1.1367982899999999891,-0.2538143760000000082,-0.55624506799999995366,25.489309800000000905
cand_tr14_rs:1       ,-1.0241039400000000459,-0.15525602899999998985,-0.47174398800000000298,17.570869299999998248
cand_tr16_rs:0.01    ,-0.060656734699999999283,-1.642795580000000033,-0.68138092400000005444,98.767595200000002365
cand_tr16_rs:0.1     ,-0.040371751499999997126,-1.6250550699999999349,-0.66617073000000004424,96.486356499999999414
cand_tr16_rs:0.5     ,0.049783729499999998525,-1.5462084000000000383,-0.59856986599999995047,86.716140899999999192
cand_tr16_rs:1       ,0.16247808099999999643,-1.4476500500000000216,-0.51406878700000002702,75.33774569999999926
cand_tr18_rs:0.01    ,-1.1207821799999999612,0.20408194399999998736,-0.36668009600000001091,11.674726100000000883
cand_tr18_rs:0.1     ,-1.1004971999999999532,0.22182244700000000592,-0.35146990099999997348,10.609414799999999701
cand_tr18_rs:0.5     ,-1.0103417199999999987,0.30066912400000000982,-0.28386903800000001796,6.524064450000000015
cand_tr18_rs:1       ,-0.89764736800000000105,0.39922747100000000042,-0.19936795900000001125,2.8916335000000001898
cand_trbase_rs:0.01    ,-0.9369877199999999684,-0.37814103300000001529,-0.52605150099999997693,22.094865599999998551
cand_trbase_rs:0.1     ,-0.91670273700000004524,-0.36040053100000002395,-0.51084130699999996672,20.720257799999998838
cand_trbase_rs:0.5     ,-0.82654725600000000796,-0.28155385300000002058,-0.4432404440000000112,15.179355899999999124
cand_trbase_rs:1       ,-0.71385290499999998204,-0.18299550600000000222,-0.35873936400000000502,9.5429138099999999412
