real_name,constraint1,constraint2,constraint3,obs
cand_tr0_rs:0.01    ,-3.9716868299999998904,3.6674697499999999728,-0.12168683099999999531,1492.7025200000000495
cand_tr2_rs:0.01    ,-3.6990373000000000836,4.0764440500000000966,0.1509626970000000068,1289.5588800000000447
cand_tr5_rs:0.01    ,-3.8545509199999998806,3.8431736299999998963,-0.0045509156699999999199,1403.6061600000000453
cand_tr7_rs:0.01    ,2.7791320700000001764,-0.3445349340000000149,0.97383885500000000324,40.869137199999997279
cand_tr7_rs:0.1     ,1.7693169399999999492,0.10945779099999999873,0.7515098930000000399,4.0007401500000003836
cand_tr7_rs:0.5     ,-2.7187502999999999531,2.1272032400000000507,-0.23661882600000000432,237.08434600000001069
cand_tr7_rs:1       ,-4.4728056599999996834,2.9157915100000000308,-0.62280565799999998422,1904.8473200000000816
cand_tr10_rs:0.01    ,-4.2080279200000001438,3.312958109999999845,-0.3580279239999999974,1680.8232900000000427
cand_tr13_rs:0.01    ,-3.8058906700000001422,3.9161639899999998171,0.044109326800000001056,1367.4007899999999154
cand_tr14_rs:0.01    ,4.2522380499999998804,-0.62915765800000000851,1.4492321599999999915,374.30618800000002011
cand_tr14_rs:0.1     ,3.2424229200000000972,-0.17516493299999999489,1.2269031999999999716,50.250672899999997867
cand_tr14_rs:0.5     ,-1.2456443200000000271,1.8425805099999998937,0.23877447600000001326,0.34356620599999998511
cand_tr14_rs:1       ,-4.279094030000000437,3.2063589499999998189,-0.4290940320000000141,1739.5745099999999184
cand_tr15_rs:0.01    ,-3.0826558899999998431,5.0010161699999997609,0.76734411300000004985,885.10830199999998058
cand_tr16_rs:0.01    ,4.4989683200000003538,-0.2676000410000000107,1.692547309999999916,289.36931299999997691
cand_tr16_rs:0.1     ,3.4891531900000001265,0.18639268500000000239,1.4702183499999998961,23.786905799999999545
cand_tr16_rs:0.5     ,-0.9989140539999999957,2.2041381300000000287,0.48208963100000001845,3.5968791599999998532
cand_tr16_rs:1       ,-4.0367430600000000496,3.5698854099999999256,-0.18674305799999998956,1543.3711000000000695
cand_tr19_rs:0.01    ,-3.4605768299999999371,4.4341347600000000639,0.38942316999999998517,1124.0765100000000984
cand_trbase_rs:0.01    ,-3.9310337199999998425,3.7284494200000000141,-0.081033720599999997658,1461.4698699999999008
