real_name,par1,par2
cand_0_sv:-0.0164 ,0.21519745087673794459,-0.25026548511102092442
cand_0_sv:0.00328 ,0.16848095896822770645,-0.24975225251338073473
cand_0_sv:0.0328  ,0.098406221105462335363,-0.24898240361692047795
cand_0_sv:0.164   ,-0.21303705828460595129,-0.24556085296598589851
cand_0_sv:0.328   ,-0.60234115752219130613,-0.24128391465231768809
cand_1_sv:-0.0164 ,0.1128981488416088419,-0.052147812753242248074
cand_1_sv:0.00328 ,0.1513212619070785081,-0.039650073728974728759
cand_1_sv:0.0328  ,0.20895593150528302129,-0.020903465192573456727
cand_1_sv:0.164   ,0.46511001860841427735,0.062414794969209971831
cand_1_sv:0.328   ,0.78530262748732826417,0.16656262017143924625
cand_2_sv:-0.0164 ,0.15073564141813863837,-0.14906069863765417094
cand_2_sv:0.00328 ,0.17005437222381386553,-0.11406527003360261707
cand_2_sv:0.0328  ,0.1990324684323267479,-0.061572127127525286272
cand_2_sv:0.164   ,0.3278240071368283548,0.17173073023281840155
cand_2_sv:0.328   ,0.48881343051745540507,0.46335930193324803561
cand_3_sv:-0.0164 ,0.1851039566544852577,-0.18248007812102109981
cand_3_sv:0.00328 ,0.15101306652400378616,-0.1511105231533927673
cand_3_sv:0.0328  ,0.099876731328281592726,-0.10405619070195032405
cand_3_sv:0.164   ,-0.12739586954159484722,0.10507417574890506873
cand_3_sv:0.328   ,-0.41148662062894036939,0.36648713381247433052
cand_4_sv:-0.0164 ,0.12641584820831425207,-0.10853923274077953431
cand_4_sv:0.00328 ,0.15923937069999655192,-0.085277398395709289036
cand_4_sv:0.0328  ,0.20847465443752000169,-0.050384646878103921119
cand_4_sv:0.164   ,0.42729813771540203771,0.10469424875569774414
cand_4_sv:0.328   ,0.70082749181275449946,0.29854286829794984826
cand_5_sv:-0.0164 ,0.22121090798549877809,-0.19013311252650855199
cand_5_sv:0.00328 ,0.1743780994502623638,-0.18961860206141631369
cand_5_sv:0.0328  ,0.10412888664740775624,-0.18884683636377797011
cand_5_sv:0.164   ,-0.20808983692083496408,-0.18541676659649647396
cand_5_sv:0.328   ,-0.59836324138113838877,-0.1811291793873945899
cand_6_sv:-0.0164 ,0.21573712146751244934,-0.18949923427289439015
cand_6_sv:0.00328 ,0.1698766516779540714,-0.18045413386420228186
cand_6_sv:0.0328  ,0.10108594699361653224,-0.16688648325116411941
cand_6_sv:0.164   ,-0.20465051827010596885,-0.10658581385988338819
cand_6_sv:0.328   ,-0.58682109984975905359,-0.031209977120782467219
cand_7_sv:-0.0164 ,0.16855002221334944301,-0.17359189326201610037
cand_7_sv:0.00328 ,0.1641873990802902028,-0.12788180675722313206
cand_7_sv:0.0328  ,0.15764346438070128698,-0.059316677000033721234
cand_7_sv:0.164   ,0.12855931016030622271,0.24541723303191928518
cand_7_sv:0.328   ,0.092204117384812392388,0.62633462057186051197
cand_8_sv:-0.0164 ,0.18557942735891763686,-0.16415761935247355496
cand_8_sv:0.00328 ,0.16954115654109488953,-0.12128028506883137272
cand_8_sv:0.0328  ,0.14548375031436075466,-0.056964283643368099352
