real_name,constraint1,constraint2,obs
cand_0_sv:-0.04   ,-0.57514432199999998563,0.39049392799999999015,0.52525643300000002256
cand_0_sv:0.008   ,-0.33804669599999997986,0.30178728500000001622,0.85587522999999998685
cand_0_sv:0.08    ,0.017599741799999998881,0.1687273199999999862,1.7412943400000000516
cand_0_sv:0.4     ,1.5982505799999999763,-0.42265029999999997878,9.8617916700000005648
cand_0_sv:0.8     ,3.5740641200000000666,-1.1618723300000000087,407.63807800000000725
cand_1_sv:-0.04   ,-1.6113819599999998911,-1.4569283399999999329,136.50811100000001375
cand_1_sv:0.008   ,-1.3589195800000000158,-1.5667516299999999507,128.03197199999999611
cand_1_sv:0.08    ,-0.98022601799999997674,-1.7314865800000001084,126.13624699999999734
cand_1_sv:0.4     ,0.70285648499999997529,-2.4636419100000002125,310.53314199999999801
cand_1_sv:0.8     ,2.8067096199999999051,-3.3788360800000001305,1692.5895000000000437
cand_2_sv:-0.04   ,-0.27327277199999999713,0.1946391389999999888,0.77711517699999999031
cand_2_sv:0.008   ,-0.027433754000000001166,0.11846468899999999802,1.2126991199999999083
cand_2_sv:0.08    ,0.34132477199999999851,0.004203013860000000268,1.6905909400000000975
cand_2_sv:0.4     ,1.9802515599999999107,-0.50362665399999995142,22.30743969999999976
cand_2_sv:0.8     ,4.0289100400000004143,-1.1384137400000000628,563.58891600000004019
cand_3_sv:-0.04   ,0.28332881100000001373,0.44442341499999998833,9.5937296100000004628
cand_3_sv:0.008   ,0.03856890369999999707,0.51048873800000005296,7.5975720000000004362
cand_3_sv:0.08    ,-0.32857095699999999683,0.60958672199999996977,3.6186069100000000098
cand_3_sv:0.4     ,-1.9603036700000000536,1.0500222100000000669,54.767897900000001243
cand_3_sv:0.8     ,-3.9999695700000001963,1.6005665700000000218,967.26176199999997607
cand_4_sv:-0.04   ,0.81410255399999997827,2.1894308200000001108,160.14618699999999762
cand_4_sv:0.008   ,0.59969150000000004397,2.2649715900000000346,145.55737999999999488
cand_4_sv:0.08    ,0.27807491899999997598,2.3782827499999998899,118.18603600000000142
cand_4_sv:0.4     ,-1.1513321100000000197,2.8818878899999997856,1.1947731800000001012
cand_4_sv:0.8     ,-2.9380909000000001718,3.5113943199999999578,459.31059099999998807
cand_5_sv:-0.04   ,-1.1157476399999999295,-0.32453983299999999979,27.209440900000000596
cand_5_sv:0.008   ,-0.85400886899999994828,-0.43839844399999999824,21.606132699999999858
cand_5_sv:0.08    ,-0.46140071599999998853,-0.60918635899999995509,18.52844830000000087
cand_5_sv:0.4     ,1.28352441000000006,-1.36824375999999992,98.527089399999994157
cand_5_sv:0.8     ,3.4646808199999998834,-2.3170655099999999393,1129.3212499999999636
cand_6_sv:-0.04   ,-1.0244625400000000326,-0.18271775200000001105,18.44678779999999918
cand_6_sv:0.008   ,-0.76260703900000004207,-0.29662714299999998202,13.926531600000000566
cand_6_sv:0.08    ,-0.36982378300000001703,-0.46749122999999997985,11.545963999999999672
cand_6_sv:0.4     ,1.3758795800000001019,-1.2268871699999999159,80.903170299999999315
cand_6_sv:0.8     ,3.5580087800000002041,-2.1761320999999997916,1066.8735599999999977
cand_7_sv:-0.04   ,0.48199160200000001897,1.0722823699999999292,43.782578299999997284
cand_7_sv:0.008   ,0.24896994799999999648,1.1456416700000000564,38.493564399999996795
cand_7_sv:0.08    ,-0.10056253199999999615,1.2556806099999999748,27.441773300000001257
cand_7_sv:0.4     ,-1.65404021999999995,1.7447425700000001036,17.118309199999998782
cand_7_sv:0.8     ,-3.5958873399999999876,2.3560700200000002091,755.8020689999999604
cand_8_sv:-0.04   ,-1.3909695399999999488,-0.58136833399999998662,54.493219899999999711
cand_8_sv:0.008   ,-1.1255099699999999707,-0.69684552499999996567,45.085602100000002679
cand_8_sv:0.08    ,-0.72732061199999997747,-0.87006131099999994838,38.878537500000000193
cand_8_sv:0.4     ,1.0424098600000000214,-1.639909250000000096,133.25344200000000683
cand_8_sv:0.8     ,3.2545729500000000201,-2.6022191800000000761,1246.8757599999999002
cand_9_sv:-0.04   ,-1.1790704299999998916,-1.4967802100000000554,109.69262299999999755
cand_9_sv:0.008   ,-0.94302490000000005477,-1.5994620399999999183,109.2287809999999979
cand_9_sv:0.08    ,-0.58895660599999999363,-1.7534847899999999044,117.20617599999999925
cand_9_sv:0.4     ,0.98468025500000000427,-2.4380303300000001343,338.32113399999997227
cand_9_sv:0.8     ,2.9517263300000000648,-3.293712250000000008,1716.6329299999999876
cand_10_sv:-0.04   ,1.3490798500000000804,3.068847819999999782,335.30387200000001258
cand_10_sv:0.008   ,1.138978550000000034,3.1485308999999999102,314.1784020000000055
cand_10_sv:0.08    ,0.8238265839999999729,3.2680555299999998198,273.60368099999999458
cand_10_sv:0.4     ,-0.57684880299999996556,3.7992760799999998333,46.970281100000001118
cand_10_sv:0.8     ,-2.327693040000000213,4.4633017700000001682,238.65039200000001074
cand_11_sv:-0.04   ,-0.44697699899999998596,0.34252034100000000594,0.63205173900000000131
cand_11_sv:0.008   ,-0.20960060799999999381,0.25583491099999999818,1.2008662599999999632
cand_11_sv:0.08    ,0.1464639769999999952,0.12580676499999998708,1.9982533700000000287
cand_11_sv:0.4     ,1.728973249999999906,-0.45209610500000002586,13.239168299999999334
cand_11_sv:0.8     ,3.7071098299999998282,-1.1744746900000000434,458.69783499999999776
cand_12_sv:-0.04   ,-1.4347385299999999564,-1.7732820499999999431,156.43785700000000816
cand_12_sv:0.008   ,-1.1961409700000000811,-1.877074029999999949,154.57877099999998904
cand_12_sv:0.08    ,-0.83824464099999995703,-2.0327619999999999578,162.27755400000000918
cand_12_sv:0.4     ,0.75240571999999994457,-2.7247085599999998351,405.55388699999997471
cand_12_sv:0.8     ,2.7407186700000001345,-3.5896417500000001866,1871.9846299999999246
cand_13_sv:-0.04   ,-1.1121251299999999063,-0.16814392200000000122,21.429473500000000286
cand_13_sv:0.008   ,-0.84678581699999999621,-0.28356879899999998251,15.828681400000000679
cand_13_sv:0.08    ,-0.44877685000000000493,-0.45670611500000002358,12.456893900000000741
cand_13_sv:0.4     ,1.3201518899999999945,-1.2262052900000000033,78.000584200000005808
cand_13_sv:0.8     ,3.53131282000000013,-2.1880792699999997986,1060.488110000000006
cand_14_sv:-0.04   ,-1.0661670999999999232,-0.71278951800000001082,43.058571899999996901
cand_14_sv:0.008   ,-0.81546211999999995701,-0.82184833499999998541,38.95207200000000114
cand_14_sv:0.08    ,-0.43940465299999997839,-0.98543656000000001693,38.706502499999999145
cand_14_sv:0.4     ,1.2319618699999999034,-1.7124953400000000325,162.40658500000000686
cand_14_sv:0.8     ,3.321170019999999834,-2.6213188099999999991,1310.0481700000000274
cand_15_sv:-0.04   ,-1.8824462699999999771,-1.8193662699999999521,201.84838600000000497
cand_15_sv:0.008   ,-1.6289306800000000752,-1.9296477299999998944,190.80699200000000815
cand_15_sv:0.08    ,-1.2486573100000000203,-2.0950699099999998687,187.54911500000000046
cand_15_sv:0.4     ,0.44144658799999997312,-2.8302795999999998955,400.00510700000000952
cand_15_sv:0.8     ,2.5540764600000001039,-3.7492917199999999944,1896.7118599999998878
cand_16_sv:-0.04   ,-1.7179203800000000246,-1.257498940000000065,128.25182599999999411
cand_16_sv:0.008   ,-1.4568899799999999178,-1.3710494099999999129,115.74296200000000567
cand_16_sv:0.08    ,-1.0653443700000000405,-1.541375099999999998,108.38305900000000292
cand_16_sv:0.4     ,0.67485833399999994864,-2.2983782100000000881,259.2142029999999977
cand_16_sv:0.8     ,2.8501117100000001869,-3.2446320900000000798,1584.6940400000000864
cand_17_sv:-0.04   ,0.9092459889999999767,2.5516973900000001763,209.74232599999999138
cand_17_sv:0.008   ,0.70085482499999995909,2.6265384699999998475,191.22076799999999253
cand_17_sv:0.08    ,0.38826807800000001647,2.7388000899999997984,157.59184700000000134
cand_17_sv:0.4     ,-1.0010063499999999337,3.2377406199999998471,6.9173207100000002612
cand_17_sv:0.8     ,-2.7375993900000001879,3.8614162900000001954,383.53782400000000052
cand_18_sv:-0.04   ,0.95285875399999997448,1.0350245600000000934,56.240821300000000349
cand_18_sv:0.008   ,0.70546166499999996002,1.1240442500000000781,55.597258500000002357
cand_18_sv:0.08    ,0.33436603100000000799,1.2575737899999999136,48.753091400000002409
cand_18_sv:0.4     ,-1.3149478999999999473,1.8510384099999999119,1.2783055100000000337
cand_18_sv:0.8     ,-3.3765903000000001555,2.5928691900000000459,626.57358499999998003
cand_19_sv:-0.04   ,-1.0769172799999999768,-0.30960784200000002198,24.941081600000000407
cand_19_sv:0.008   ,-0.81621156399999994502,-0.42301706399999999819,19.821846199999999527
cand_19_sv:0.08    ,-0.42515299400000000629,-0.59313089699999999027,17.165893700000001587
cand_19_sv:0.4     ,1.3128850999999999161,-1.3491923800000000799,97.014306099999998878
cand_19_sv:0.8     ,3.4854327099999999895,-2.2942692299999998262,1122.6946499999999105
cand_base_sv:-0.04   ,-0.63567923699999995257,-0.19375109600000001153,8.2508227999999999014
cand_base_sv:0.008   ,-0.52184319700000003639,-0.024928677300000000316,3.3113352900000001533
cand_base_sv:0.08    ,-0.35108913600000002386,0.22830495100000000597,0.69012093399999996368
cand_base_sv:0.4     ,0.40781780000000000808,1.3537877499999999564,58.552993200000003071
cand_base_sv:0.8     ,1.3564514700000001035,2.7606412399999999963,290.46801399999998239
