real_name,constraint1,constraint2,obs
cand_0_sv:-0.0256 ,-0.23667647299999999833,0.302610984999999999,1.3450641400000000747
cand_0_sv:0.00512 ,-0.37332572099999999926,0.36616549199999998132,0.95978559600000001861
cand_0_sv:0.0512  ,-0.57829959399999997238,0.4614972540000000234,0.50136385999999999452
cand_0_sv:0.256   ,-1.4892945799999999235,0.88519397099999996836,15.563369599999999693
cand_0_sv:0.512   ,-2.6280383199999999277,1.4148148700000000577,188.37088800000000788
cand_1_sv:-0.0256 ,-0.26516592300000002558,0.27047523899999997843,1.0221572299999999167
cand_1_sv:0.00512 ,-0.40115668100000001495,0.33464518999999998128,0.73747591099999998399
cand_1_sv:0.0512  ,-0.60514281800000002676,0.43090011599999999969,0.49234912100000000068
cand_1_sv:0.256   ,-1.5117478699999999936,0.85869978899999999111,17.26754670000000047
cand_1_sv:0.512   ,-2.6450041899999998662,1.3934493800000000707,193.10835700000001225
cand_2_sv:-0.0256 ,-0.07013381450000000239,0.62619577699999995346,8.4256111600000007655
cand_2_sv:0.00512 ,-0.20071122099999999522,0.68484252700000003422,7.1304028999999999883
cand_2_sv:0.0512  ,-0.39657733000000000567,0.7728126509999999616,4.8436886699999996964
cand_2_sv:0.256   ,-1.2670933699999999966,1.1637909799999999194,3.3918927700000001124
cand_2_sv:0.512   ,-2.3552384200000000547,1.6525138900000000408,119.55185500000000332
cand_3_sv:-0.0256 ,-0.63227485299999997004,-0.4262491849999999749,15.06232609999999994
cand_3_sv:0.00512 ,-0.75977349900000001881,-0.37078721199999997715,16.300745800000001395
cand_3_sv:0.0512  ,-0.95102146899999995266,-0.28759425399999999362,19.300601199999999125
cand_3_sv:0.256   ,-1.801012449999999987,0.08215223019999999543,60.078107500000001551
cand_3_sv:0.512   ,-2.8635011700000001511,0.54433533499999997574,255.44516799999999535
cand_4_sv:-0.0256 ,-0.65960675999999995867,-0.52726884200000001535,19.556785399999998987
cand_4_sv:0.00512 ,-0.7830643499999999646,-0.47356473100000001653,20.794355899999999338
cand_4_sv:0.0512  ,-0.96825073600000000074,-0.39300856400000000468,23.813062899999998479
cand_4_sv:0.256   ,-1.7913013399999999642,-0.034981155700000002295,63.336355799999999761
cand_4_sv:0.512   ,-2.8201145900000001987,0.41255310499999997553,242.9149099999999919
cand_5_sv:-0.0256 ,-0.59428908099999999681,-0.34790482700000002758,11.669795600000000491
cand_5_sv:0.00512 ,-0.72518815999999997057,-0.29096366400000001073,12.818811800000000645
cand_5_sv:0.0512  ,-0.92153677800000000087,-0.20555192099999999855,15.642814899999999412
cand_5_sv:0.256   ,-1.7941972999999999949,0.17405582799999999577,56.298741599999999607
cand_5_sv:0.512   ,-2.8850229600000001362,0.64856551399999995411,262.31360899999998537
cand_6_sv:-0.0256 ,-0.64218619899999995759,-0.48723478999999997319,17.538925800000001232
cand_6_sv:0.00512 ,-0.7673498290000000388,-0.43278855100000002132,18.754522399999999038
cand_6_sv:0.0512  ,-0.95509527299999996686,-0.35111919200000002439,21.726110500000000769
cand_6_sv:0.256   ,-1.78951946999999989,0.01185573479999999999,61.410978599999999972
cand_6_sv:0.512   ,-2.8325497099999998873,0.46557439400000000251,246.23661699999999541
cand_7_sv:-0.0256 ,-0.25143859699999998591,0.27116045399999999521,1.0858597500000000124
cand_7_sv:0.00512 ,-0.3879937030000000231,0.33511060999999997545,0.78243541299999996852
cand_7_sv:0.0512  ,-0.59282636200000005111,0.43103584499999997304,0.4899131820000000026
cand_7_sv:0.256   ,-1.5031937300000000057,0.85737022299999998687,16.784777699999999356
cand_7_sv:0.512   ,-2.6411529499999999437,1.3902882000000000851,191.92623499999999126
cand_8_sv:-0.0256 ,-0.51264108500000005186,-0.27924337700000001483,8.2587980800000000414
cand_8_sv:0.00512 ,-0.64728777599999998138,-0.22067200100000000651,9.1456914900000008117
cand_8_sv:0.0512  ,-0.84925781099999997359,-0.13281493899999999297,11.465854500000000726
cand_8_sv:0.256   ,-1.7469024099999999056,0.25766089599999997262,49.050385800000000813
cand_8_sv:0.512   ,-2.8689581699999999742,0.74575568800000002767,257.36311000000000604
cand_9_sv:-0.0256 ,-0.73408206499999995032,-0.050644748599999997452,6.9020829299999997275
cand_9_sv:0.00512 ,-0.56481835300000005073,-0.11571677700000000677,5.3837859300000001639
