real_name,constraint1,constraint2,obs
cand_0_sv:-0.05   ,-1.9847717000000000276,-2.5113642099999999857,309.3473250000000121
cand_0_sv:0.01    ,-1.8623392400000000624,-2.321681939999999944,266.91518899999999803
cand_0_sv:0.1     ,-1.6786905500000000035,-2.037158530000000134,209.15093600000000151
cand_0_sv:0.5     ,-0.86247414899999996774,-0.77261002099999998016,37.823418900000000065
cand_0_sv:1       ,0.15779634900000000242,0.8080756089999999725,19.642940299999999354
cand_1_sv:-0.05   ,-0.31294262900000002769,-3.5260810400000002218,566.03543500000000677
cand_1_sv:0.01    ,-0.10858264800000000383,-3.5903010900000000838,620.69991400000003523
cand_1_sv:0.1     ,0.19795732399999999007,-3.6866311600000001292,721.78215799999998126
cand_1_sv:0.5     ,1.5603572000000001108,-4.1147648200000004337,1555.813130000000001
cand_1_sv:1       ,3.2633570399999998202,-4.6499318900000004007,4112.946100000000115
cand_2_sv:-0.05   ,-1.576365369999999988,-2.1694507600000001446,219.36658499999998639
cand_2_sv:0.01    ,-1.4503144800000000725,-1.9741625099999999815,182.86355499999999097
cand_2_sv:0.1     ,-1.2612381399999998965,-1.6812301400000000395,134.36245800000000372
cand_2_sv:0.5     ,-0.42089885300000001722,-0.37930850399999999079,9.5668518999999996311
cand_2_sv:1       ,0.62952525800000003198,1.2480935399999999458,61.85361650000000111
cand_3_sv:-0.05   ,-1.9839881500000000614,-2.2920415900000001841,275.17266300000000001
cand_3_sv:0.01    ,-1.864471699999999954,-2.1068770300000001505,236.19796099999999228
cand_3_sv:0.1     ,-1.6851970199999999345,-1.8291301799999999389,183.33049399999998741
cand_3_sv:0.5     ,-0.8884206650000000538,-0.59469977399999995882,29.566981599999998309
cand_3_sv:1       ,0.10754977500000000024,0.94833823900000002727,23.7067869999999985
cand_4_sv:-0.05   ,-2.9771918799999999017,-2.5842116499999998602,481.9026850000000195
cand_4_sv:0.01    ,-2.8736843900000001994,-2.4238494799999998897,436.86670299999997269
cand_4_sv:0.1     ,-2.7184231699999998888,-2.1833062199999999642,373.45905399999998053
cand_4_sv:0.5     ,-2.0283732799999998342,-1.1142250899999999181,151.83151100000000611
cand_4_sv:1       ,-1.165810929999999912,0.22212632199999998717,12.916220600000000829
cand_5_sv:-0.05   ,-2.7493884400000001555,-1.9000941700000000267,347.70352700000000823
cand_5_sv:0.01    ,-2.6504580400000001816,-1.7468231700000000917,311.31469499999997197
cand_5_sv:0.1     ,-2.5020624300000000595,-1.5169166800000000173,260.50575500000002194
cand_5_sv:0.5     ,-1.8425263800000000192,-0.49511006099999999019,89.473164499999995769
cand_5_sv:1       ,-1.0181063200000000091,0.78214821599999995172,1.4127624700000001035
cand_6_sv:-0.05   ,-2.5367278500000001173,-3.1503431800000001317,494.62799899999998843
cand_6_sv:0.01    ,-2.519275879999999912,-3.1182561199999998536,485.73874299999999948
