real_name,par1,par2
0,0.17316432620221486327,0.068848363936002549002
1,0.18021482180533787698,0.16207138707548576773
2,0.21735883962304922146,0.65992319851228220529
3,0.16007795575804234511,-0.6880942345295234519
4,0.21254860142585971228,0.48039162240742472321
5,0.16368947856569646127,0.21057313619579179353
6,0.15358304939142961021,-0.52531418037575006164
7,0.18335747136043772931,-0.1742246483824025638
8,0.14252227187413291087,0.045537686254478626502
9,0.17781715492684588287,0.21226503875582306002
10,0.175031741126241841,-0.16376788013973406222
11,0.18126534263757682064,-0.086772037884504743532
12,0.19138413715085983435,0.33684468576030601739
13,0.1654048320432235375,0.18174174398416795273
14,0.21832918692613295653,0.41647532677048548777
15,0.17014016527634462372,-0.19362978624290519414
16,0.22242338993790972124,0.27396984208262098459
17,0.18039971194455795001,-0.14354378088258074042
18,0.20221295197868405236,0.58799313373479844547
19,0.19822253789203120311,0.12345175087541451764
base,0.1732196840182751163,-0.13209890755115263894
