real_name,constraint1,constraint2,obs
0,-0.49152901300000001461,-0.0049173206900000000427,2.7352989800000000464
1,-0.51605969299999998601,-0.026787600799999998491,3.2767453699999999905
2,-0.50994947099999998752,-0.037967476899999998141,3.3749137199999998948
3,-0.49351344200000002438,-0.024686631099999998412,3.0176825400000000243
4,-0.49918984199999999474,-0.013946086499999999636,2.926844539999999828
5,-0.49505248699999998552,-0.025103838900000001455,3.0385669900000000787
6,-0.50511629000000002332,-0.010935901799999999881,2.9441324799999999406
7,-0.49694806899999999228,0.0025878226100000002036,2.6892055400000001164
8,-0.48658863200000002092,-0.028234177100000000527,2.9990235099999997814
9,-0.54541159999999999641,-0.038447437299999998039,3.7798899900000000329
10,-0.51208147400000003646,-0.049327182199999999868,3.5683297899999999458
11,-0.50735054800000001229,-0.0103936133999999996,2.9588005900000000636
12,-0.4932870080000000268,-0.023591861200000001364,3.0004248900000001221
13,-0.5125144630000000312,-0.00074702419699999996709,2.880421960000000059
14,-0.47860561600000001148,-0.004095152430000000357,2.6080732100000001417
15,-0.47341009899999997312,0.016589323999999999043,2.3150683399999998358
16,-0.49221598700000002147,0.0074028020699999997137,2.5857441400000000797
17,-0.49793691000000001035,-0.033704971700000002643,3.1881868799999999453
18,-0.51070245499999999961,-0.0018863990699999999123,2.8778140099999998114
19,-0.51143839000000002049,-0.024202615100000001574,3.1914672699999999672
base,-0.50062645400000005402,-0.01039627480000000076,2.8931716299999998832
