real_name,par1,par2
0,0.10761630151807645428,-1.6406079688258787819
1,-0.76928772093761066397,-1.8735400170730525105
2,0.045776890209887080574,-1.3683249606245246888
3,0.15745117005221159756,-1.5301259717776740654
4,0.43104616153311248183,-1.9210817780108422337
5,0.50926887300073897524,-1.521091473924697679
6,0.15078236544059867019,-2.2000000000000001776
7,0.018404754211735402381,-2.1422555497426221116
8,0.6888299641827803077,-1.3520005105844061788
9,0.46817181637552196527,-1.7945876298759619871
10,0.70497243487338179246,-1.8734085545282268548
11,0.052488261242177321197,-1.1648684396242121597
12,0.015154962889911860469,-1.9788089333092377942
13,-0.26712267640120868073,-1.4770328748740846336
14,-0.5517167755648528793,-1.9519230126697428851
15,0.47136388732867606777,-0.74942110708056175472
16,-0.5536682699245385475,-1.7095836046907233463
17,-0.042581781280658509425,-1.0092173840136111629
18,0.38543687334542153788,-1.6321925027488539683
19,0.31619253134634350832,-1.1282617442866591517
base,0.10000000000000000555,-1.6000000000000000888
