real_name,par1,par2
dv_cand_sv:1.1e-05 ,-1.34953,-1.00611
dv_cand_sv:0.00011 ,-1.49533,-1.06114
dv_cand_sv:0.000551,-2.14331,-1.3057
dv_cand_sv:0.0011  ,-2.2,-1.6114
dv_cand_sv:0.00276 ,-2.2,-2.2
dv_cand_sv:0.00551 ,-2.2,-2.2
dv_cand_sv:0.011   ,-2.2,-2.2
dv_cand_sv:0.0551  ,-2.2,-2.2
dv_cand_sv:0.0827  ,-2.2,-2.2
dv_cand_sv:0.11    ,-2.2,-2.2
dv_cand_sv:0.276   ,-2.2,-2.2
dv_cand_sv:0.551   ,-2.2,-2.2
dv_cand_sv:1.1     ,-2.2,-2.2
dv_cand_sv:2.21    ,-2.2,-2.2
dv_cand_sv:5.51    ,-2.2,-2.2
dv_cand_sv:11      ,-2.2,-2.2
