real_name,par1,par2
dv_cand_sv:1e-05   ,-1.34803,-1.00555
dv_cand_sv:0.0001  ,-1.48027,-1.05546
dv_cand_sv:0.0005  ,-2.068,-1.27728
dv_cand_sv:0.001   ,-2.2,-1.55456
dv_cand_sv:0.0025  ,-2.2,-2.2
dv_cand_sv:0.005   ,-2.2,-2.2
dv_cand_sv:0.01    ,-2.2,-2.2
dv_cand_sv:0.05    ,-2.2,-2.2
dv_cand_sv:0.075   ,-2.2,-2.2
dv_cand_sv:0.1     ,-2.2,-2.2
dv_cand_sv:0.25    ,-2.2,-2.2
dv_cand_sv:0.5     ,-2.2,-2.2
dv_cand_sv:1       ,-2.2,-2.2
dv_cand_sv:2       ,-2.2,-2.2
dv_cand_sv:5       ,-2.2,-2.2
dv_cand_sv:10      ,-2.2,-2.2
