real_name,par1,par2
dv_cand_sv:1.28e-05,-1.35209,-1.00708
dv_cand_sv:0.000128,-1.52086,-1.07078
dv_cand_sv:0.000638,-2.2,-1.35388
dv_cand_sv:0.00128 ,-2.2,-1.70777
dv_cand_sv:0.00319 ,-2.2,-2.2
dv_cand_sv:0.00638 ,-2.2,-2.2
dv_cand_sv:0.0128  ,-2.2,-2.2
dv_cand_sv:0.0638  ,-2.2,-2.2
dv_cand_sv:0.0957  ,-2.2,-2.2
dv_cand_sv:0.128   ,-2.2,-2.2
dv_cand_sv:0.319   ,-2.2,-2.2
dv_cand_sv:0.638   ,-2.2,-2.2
dv_cand_sv:1.28    ,-2.2,-2.2
dv_cand_sv:2.55    ,-2.2,-2.2
dv_cand_sv:6.38    ,-2.2,-2.2
dv_cand_sv:12.8    ,-2.2,-2.2
