real_name,constraint,obs
dv_cand_sv:4.09e-09,-1.79282,151.783
dv_cand_sv:1.02e-06,-1.79428,152.083
dv_cand_sv:2.05e-06,-1.79574,152.384
dv_cand_sv:4.09e-06,-1.79867,152.987
dv_cand_sv:2.05e-05,-1.82211,157.858
dv_cand_sv:3.07e-05,-1.83677,160.943
dv_cand_sv:4.09e-05,-1.85142,164.059
dv_cand_sv:0.000102,-1.93932,183.408
dv_cand_sv:0.000205,-2.08583,218.16
dv_cand_sv:0.000409,-2.37885,297.168
dv_cand_sv:0.000818,-2.96489,494.057
dv_cand_sv:0.00205 ,-3.49385,640.612
dv_cand_sv:0.00409 ,-4.14261,867.574
