real_name,constraint,obs
dv_cand_sv:6.73e-09,-1.82401,224.201
dv_cand_sv:6.73e-07,-1.82446,224.275
dv_cand_sv:1.68e-06,-1.82514,224.386
dv_cand_sv:3.37e-06,-1.82627,224.571
dv_cand_sv:6.73e-06,-1.82854,224.943
dv_cand_sv:3.37e-05,-1.84668,227.93
dv_cand_sv:5.05e-05,-1.85802,229.813
dv_cand_sv:6.73e-05,-1.86936,231.708
dv_cand_sv:0.000168,-1.93739,243.333
dv_cand_sv:0.000337,-2.05077,263.711
dv_cand_sv:0.000673,-2.27753,308.42
dv_cand_sv:0.00135 ,-2.73106,415.244
dv_cand_sv:0.00337 ,-3.74568,714.018
dv_cand_sv:0.00673 ,-4.9376,1354.57
