real_name,constraint,obs
dv_cand_sv:8.12e-08,-2.24,298.217
dv_cand_sv:4.06e-06,-2.24242,299.052
dv_cand_sv:8.12e-06,-2.24489,299.906
dv_cand_sv:2.03e-05,-2.2523,302.476
dv_cand_sv:4.06e-05,-2.26465,306.782
dv_cand_sv:8.12e-05,-2.28935,315.487
dv_cand_sv:0.000406,-2.48693,389.515
dv_cand_sv:0.000609,-2.61042,439.747
dv_cand_sv:0.000812,-2.73392,493.029
dv_cand_sv:0.00203 ,-2.78159,514.395
dv_cand_sv:0.00812 ,-2.78192,514.428
dv_cand_sv:0.0162  ,-2.78235,514.473
dv_cand_sv:0.0406  ,-2.78364,514.607
dv_cand_sv:0.0812  ,-2.7858,514.832
