real_name,constraint,obs
dv_cand_sv:2.67e-07,-2.45483,365.092
dv_cand_sv:2.67e-06,-2.45754,366.023
dv_cand_sv:1.34e-05,-2.46956,370.177
dv_cand_sv:2.67e-05,-2.48459,375.403
dv_cand_sv:6.68e-05,-2.52967,391.304
dv_cand_sv:0.000134,-2.60481,418.553
dv_cand_sv:0.000267,-2.7551,475.858
dv_cand_sv:0.00134 ,-3.01861,544.4
dv_cand_sv:0.002   ,-3.11701,560.197
dv_cand_sv:0.00267 ,-3.21541,578.062
dv_cand_sv:0.00668 ,-3.80581,734.143
dv_cand_sv:0.0134  ,-4.7898,1242.48
dv_cand_sv:0.0267  ,-6.75779,3974.33
dv_cand_sv:0.0534  ,-7.15,4957.6
