real_name,constraint,obs
dv_cand_sv:2.5e-06 ,-2.59363,449.663
dv_cand_sv:0.00025 ,-2.59509,450.224
dv_cand_sv:0.000625,-2.59731,451.075
dv_cand_sv:0.00125 ,-2.60101,452.496
dv_cand_sv:0.0025  ,-2.60842,455.344
dv_cand_sv:0.0125  ,-2.66764,478.457
dv_cand_sv:0.0187  ,-2.70466,493.199
dv_cand_sv:0.025   ,-2.74167,508.168
dv_cand_sv:0.0625  ,-2.77507,513.724
dv_cand_sv:0.125   ,-2.82019,518.532
dv_cand_sv:0.25    ,-2.91043,529.328
dv_cand_sv:0.5     ,-3.0909,555.807
dv_cand_sv:1.25    ,-3.63232,678.861
dv_cand_sv:2.5     ,-4.53468,1073.67
