real_name,constraint,obs
dv_cand_sv:5.82e-09,-1.74709,218.47
dv_cand_sv:5.82e-07,-1.74748,218.531
dv_cand_sv:1.45e-06,-1.74806,218.623
dv_cand_sv:2.91e-06,-1.74904,218.778
dv_cand_sv:5.82e-06,-1.751,219.086
dv_cand_sv:2.91e-05,-1.76667,221.566
dv_cand_sv:4.36e-05,-1.77647,223.128
dv_cand_sv:5.82e-05,-1.78626,224.698
dv_cand_sv:0.000145,-1.84503,234.303
dv_cand_sv:0.000291,-1.94297,251.027
dv_cand_sv:0.000582,-2.13886,287.284
dv_cand_sv:0.00116 ,-2.53063,372.02
dv_cand_sv:0.00291 ,-3.51759,646.817
dv_cand_sv:0.00582 ,-4.54721,1081.28
