real_name,constraint,obs
dv_cand_sv:1.74e-08,-2.01301,242.192
dv_cand_sv:8.68e-07,-2.01353,242.3
dv_cand_sv:1.74e-06,-2.01407,242.411
dv_cand_sv:4.34e-06,-2.01566,242.744
dv_cand_sv:8.68e-06,-2.01832,243.3
dv_cand_sv:1.74e-05,-2.02365,244.414
dv_cand_sv:8.68e-05,-2.06623,253.441
dv_cand_sv:0.00013 ,-2.09284,259.186
dv_cand_sv:0.000174,-2.11945,265.012
dv_cand_sv:0.000434,-2.27913,301.675
dv_cand_sv:0.000868,-2.54526,369.54
dv_cand_sv:0.00174 ,-3.07753,532.534
dv_cand_sv:0.00347 ,-3.58626,665.581
dv_cand_sv:0.00868 ,-4.90055,1325.42
dv_cand_sv:0.0174  ,-7.09102,4797.42
