real_name,constraint,obs
0,-2.81089,417.553
1,-1.13102,198.383
2,-3.17569,371.27
3,-0.66886,171.437
4,-2.10302,88.0532
5,-2.7515,344.889
6,-1.5111,79.8301
7,-0.563,98.0371
8,-1.29482,35.2526
9,-2.46428,239.473
10,-3.14018,442.802
11,-2.93252,296.98
12,-1.75404,104.721
13,-3.00877,417.927
14,-2.58795,271.19
15,-3.35785,452.546
16,-2.67937,265.789
17,-2.90962,372.528
18,-2.23506,193.851
19,-3.57196,536.96
20,-2.29843,267.561
21,-1.83998,297.044
22,-1.39755,451.784
23,-0.924242,32.6079
24,-2.06522,189.271
25,-1.07645,50.8831
26,-1.84909,116.641
27,-1.66603,61.2408
28,-2.01376,290.436
29,-1.72746,194.156
30,-1.21188,145.206
31,-2.66014,264.92
32,-1.56868,231.486
33,-1.78349,89.5585
34,-1.84905,127.951
35,-2.84419,352.279
36,-3.14257,457.219
37,-2.89726,336.763
38,-0.938341,140.025
39,-1.1842,53.1346
40,-2.26071,335.581
41,-0.768009,224.234
42,-1.71417,137.041
43,-1.94616,292.628
44,-1.74901,156.415
45,-1.30995,374.688
46,-2.49554,271.669
47,-2.81144,337.023
48,-1.88765,153.477
49,-2.66975,269.79
50,-2.56277,318.892
51,-0.797255,49.053
52,-1.3393,174.372
53,-0.780943,37.9458
54,-2.2488,154.373
55,-1.73962,156.253
56,-1.14505,74.9825
57,-1.16872,145.732
58,-0.249193,114.06
59,-2.36337,154.718
60,-1.07037,386.587
61,-0.307629,258.51
62,-2.33652,242.724
63,-1.47189,149.249
64,-1.23527,33.8485
65,-2.7029,242.771
66,-2.28246,214.829
67,-3.1237,488.395
68,-2.58133,311.874
69,-1.74203,122.601
70,-1.91225,304.987
71,-2.22611,277.707
72,-2.6757,263.798
73,1.56948,230.047
74,-2.26669,398.796
75,-1.50526,88.7913
76,-2.80257,275.179
77,-0.318357,5.96158
78,0.41755,50.1844
79,-1.50658,89.7908
80,-0.156992,48.0988
81,-0.224501,138.986
82,-1.70648,41.1967
83,-4.51611,1102.16
84,-2.02516,132.911
85,-2.10292,248.892
86,-1.74993,70.1752
87,-1.78502,180.465
88,-2.72348,278.201
89,-0.0726818,130.92
90,-1.31029,198.35
91,-1.55028,241.473
92,-0.73288,12.3957
93,-2.98983,349.539
94,-2.37301,170.853
95,-2.07598,201
96,-0.264992,11.7062
97,-1.52201,184.221
98,-2.425,310.677
base,-1.79282,151.783
