real_name,constraint,obs
dv_cand_sv:7.42e-09,-1.95867,222.089
dv_cand_sv:1.86e-06,-1.95992,222.305
dv_cand_sv:3.71e-06,-1.96117,222.522
dv_cand_sv:7.42e-06,-1.96367,222.956
dv_cand_sv:3.71e-05,-1.98367,226.452
dv_cand_sv:5.57e-05,-1.99617,228.658
dv_cand_sv:7.42e-05,-2.00867,230.879
dv_cand_sv:0.000186,-2.08367,244.548
dv_cand_sv:0.000371,-2.20867,268.656
dv_cand_sv:0.000742,-2.45868,322.128
dv_cand_sv:0.00148 ,-2.95869,452.369
dv_cand_sv:0.00371 ,-4.03886,822.538
dv_cand_sv:0.00742 ,-5.35295,1733.78
