real_name,constraint,obs
dv_cand_sv:6.41e-09,-1.80671,216.897
dv_cand_sv:6.41e-07,-1.80714,216.966
dv_cand_sv:1.6e-06 ,-1.80779,217.07
dv_cand_sv:3.21e-06,-1.80887,217.245
dv_cand_sv:6.41e-06,-1.81103,217.593
dv_cand_sv:3.21e-05,-1.82831,220.4
dv_cand_sv:4.81e-05,-1.8391,222.168
dv_cand_sv:6.41e-05,-1.8499,223.947
dv_cand_sv:0.00016 ,-1.91469,234.854
dv_cand_sv:0.000321,-2.02267,253.937
dv_cand_sv:0.000641,-2.23864,295.67
dv_cand_sv:0.00128 ,-2.67057,394.768
dv_cand_sv:0.00321 ,-3.69744,698.621
dv_cand_sv:0.00641 ,-4.8326,1273.81
