real_name,constraint,obs
dv_cand_sv:1.91e-08,-2.09733,257.779
dv_cand_sv:9.57e-07,-2.0979,257.904
dv_cand_sv:1.91e-06,-2.09849,258.032
dv_cand_sv:4.79e-06,-2.10025,258.415
dv_cand_sv:9.57e-06,-2.10318,259.054
dv_cand_sv:1.91e-05,-2.10905,260.336
dv_cand_sv:9.57e-05,-2.156,270.729
dv_cand_sv:0.000144,-2.18534,277.354
dv_cand_sv:0.000191,-2.21468,284.079
dv_cand_sv:0.000479,-2.39072,326.564
dv_cand_sv:0.000957,-2.68413,405.832
dv_cand_sv:0.00191 ,-3.23721,582.309
dv_cand_sv:0.00383 ,-3.72021,705.806
dv_cand_sv:0.00957 ,-5.16921,1553.62
dv_cand_sv:0.0191  ,-7.15,4957.6
