real_name,constraint,obs
dv_cand_sv:2.59e-08,-2.08489,270.944
dv_cand_sv:1.3e-06 ,-2.08559,271.092
dv_cand_sv:2.59e-06,-2.0863,271.243
dv_cand_sv:6.48e-06,-2.08842,271.696
dv_cand_sv:1.3e-05 ,-2.09197,272.452
dv_cand_sv:2.59e-05,-2.09906,273.968
dv_cand_sv:0.00013 ,-2.15577,286.298
dv_cand_sv:0.000194,-2.19121,294.185
dv_cand_sv:0.000259,-2.22666,302.213
dv_cand_sv:0.000648,-2.43932,353.403
dv_cand_sv:0.0013  ,-2.79377,450.859
dv_cand_sv:0.00259 ,-3.30595,596.402
dv_cand_sv:0.00518 ,-3.92421,776.923
dv_cand_sv:0.013   ,-5.77897,2237.8
dv_cand_sv:0.0259  ,-7.15,4957.6
