real_name,constraint,obs
dv_cand_sv:2.35e-08,-2.26682,289.558
dv_cand_sv:1.18e-06,-2.26745,289.702
dv_cand_sv:2.35e-06,-2.2681,289.85
dv_cand_sv:5.88e-06,-2.27003,290.293
dv_cand_sv:1.18e-05,-2.27324,291.033
dv_cand_sv:2.35e-05,-2.27967,292.517
dv_cand_sv:0.000118,-2.33111,304.559
dv_cand_sv:0.000176,-2.36326,312.244
dv_cand_sv:0.000235,-2.39541,320.054
dv_cand_sv:0.000588,-2.5883,369.574
dv_cand_sv:0.00118 ,-2.9098,462.719
dv_cand_sv:0.00235 ,-3.41094,620.051
dv_cand_sv:0.0047  ,-3.97171,795.31
dv_cand_sv:0.0118  ,-5.65404,2076.56
dv_cand_sv:0.0235  ,-7.15,4957.6
