real_name,constraint,obs
dv_cand_sv:1.45e-06,-2.52757,422.035
dv_cand_sv:0.000362,-2.53072,423.253
dv_cand_sv:0.000724,-2.53387,424.476
dv_cand_sv:0.00145 ,-2.54019,426.93
dv_cand_sv:0.00724 ,-2.59069,446.812
dv_cand_sv:0.0109  ,-2.62225,459.47
dv_cand_sv:0.0145  ,-2.65381,472.305
dv_cand_sv:0.0362  ,-2.7531,511.523
dv_cand_sv:0.0724  ,-2.77603,513.822
dv_cand_sv:0.145   ,-2.82189,518.721
dv_cand_sv:0.289   ,-2.91362,529.739
dv_cand_sv:0.724   ,-3.18879,573.021
dv_cand_sv:1.45    ,-3.64742,683.339
