real_name,constraint,obs
dv_cand_sv:2.01e-08,-2.05144,241.56
dv_cand_sv:1e-06   ,-2.05204,241.688
dv_cand_sv:2.01e-06,-2.05266,241.818
dv_cand_sv:5.02e-06,-2.05451,242.208
dv_cand_sv:1e-05   ,-2.05759,242.859
dv_cand_sv:2.01e-05,-2.06375,244.164
dv_cand_sv:0.0001  ,-2.11304,254.76
dv_cand_sv:0.000151,-2.14385,261.525
dv_cand_sv:0.000201,-2.17466,268.399
dv_cand_sv:0.000502,-2.35951,311.997
dv_cand_sv:0.001   ,-2.66759,393.997
dv_cand_sv:0.00201 ,-3.2684,588.569
dv_cand_sv:0.00402 ,-3.77555,723.883
dv_cand_sv:0.01    ,-5.297,1676.71
dv_cand_sv:0.0201  ,-7.15,4957.6
