real_name,constraint,obs
dv_cand_sv:1.52e-06,-2.53767,422.052
dv_cand_sv:0.00038 ,-2.54081,423.258
dv_cand_sv:0.00076 ,-2.54396,424.471
dv_cand_sv:0.00152 ,-2.55026,426.903
dv_cand_sv:0.0076  ,-2.60066,446.605
dv_cand_sv:0.0114  ,-2.63216,459.146
dv_cand_sv:0.0152  ,-2.66366,471.863
dv_cand_sv:0.038   ,-2.76858,513.064
dv_cand_sv:0.076   ,-2.79425,515.72
dv_cand_sv:0.152   ,-2.84559,521.411
dv_cand_sv:0.304   ,-2.94827,534.333
dv_cand_sv:0.76    ,-3.25633,586.12
dv_cand_sv:1.52    ,-3.76975,721.948
