real_name,par1,par2
0,0.559359,-2.14235
1,-0.101126,-1.68235
2,-0.0638823,-1.16772
3,0.507281,-0.975982
4,0.558922,-1.57446
5,0.531304,-1.30181
6,0.715345,-1.65863
7,0.946362,-1.57099
8,0.145889,-1.87071
9,0.249669,-1.1337
10,-0.342951,-1.68175
11,0.439999,-1.15284
12,0.498862,-1.50588
13,-0.12949,-2.00558
14,-0.447013,-1.60901
15,-0.346273,-0.981382
16,0.352775,-0.969362
17,0.252299,-1.79368
18,0.0881189,-0.846834
19,0.544584,-2.18973
20,0.395419,-1.81087
21,-0.145402,-1.99685
22,-0.982917,-1.58586
23,-0.215763,-2.19116
24,-0.474544,-2.07702
25,0.74164,-0.809625
26,0.0905177,-1.32648
27,0.20533,-1.56915
28,0.356959,-1.70487
29,0.280115,-2.02842
30,0.740153,-2.08303
31,0.30241,-0.807528
32,0.559985,-1.63512
33,0.525385,-1.29318
34,-0.041117,-1.90093
35,-0.0610443,-1.32338
36,0.855912,-2.18858
37,-0.0968428,-1.70808
38,0.546306,-1.22766
39,-0.592456,-1.67052
40,0.553784,-1.50898
41,-0.465592,-1.16137
42,0.288371,-1.65155
43,-0.125397,-1.50248
44,0.609511,-1.7558
45,-0.24367,-1.46331
46,0.25356,-0.862251
47,0.759141,-1.23868
48,-0.118145,-1.77142
49,0.6353,-1.43235
50,0.675482,-1.17016
51,0.240201,-0.827913
52,0.298496,-2.04351
53,0.0678106,-0.948285
54,-0.0776638,-1.46746
55,0.167204,-1.23848
56,-0.074278,-1.71341
57,0.52605,-1.81692
58,0.318528,-1.60699
59,1.19053,-1.7447
60,0.189124,-1.46285
61,-0.00508751,-1.87125
62,0.917399,-0.970495
63,-0.0790323,-0.62005
64,0.128764,-1.56995
65,-0.28773,-1.4204
66,-0.813597,-1.89837
67,0.00577414,-1.89254
68,0.0767671,-1.72145
69,0.64138,-2.18597
70,0.237724,-1.28377
71,0.214343,-1.50494
72,-0.119713,-1.09101
73,-0.192789,-1.97553
74,0.732079,-1.73656
75,-0.317901,-1.18038
76,0.702028,-1.48019
77,0.483746,-2.2
78,0.380845,-1.39324
79,0.0366782,-1.81235
80,-0.679052,-1.04482
81,0.343815,-1.40508
82,0.786121,-1.77683
83,0.181894,-1.67077
84,0.639108,-1.67926
85,0.300118,-1.39774
86,0.435802,-2.15561
87,-0.308789,-1.23618
88,0.471129,-1.83232
89,0.0223167,-0.642949
90,-0.336765,-1.13391
91,0.222645,-2.01528
92,0.103735,-0.823979
93,1.04804,-1.38203
94,0.0695795,-1.29227
95,-0.277884,-1.7991
96,0.164248,-2.06345
97,1.03448,-1.6956
98,0.659765,-0.990368
99,-0.159227,-2.16905
100,0.253164,-1.40029
101,-0.0494432,-1.37204
102,-0.409793,-1.86795
103,-0.271251,-1.76306
104,0.635245,-1.71785
105,0.277797,-1.40191
106,-0.495147,-1.7094
107,0.365936,-1.32676
108,0.550594,-1.63597
109,0.446873,-1.2054
110,-0.189902,-1.29876
111,0.55183,-2.03788
112,0.116204,-1.54001
113,0.482132,-1.49258
114,0.338644,-1.59933
115,-0.834094,-1.45422
116,-0.951054,-1.97042
117,0.174496,-1.7705
118,-0.219758,-2.07262
119,0.516276,-1.02848
120,0.0796522,-1.53446
121,0.54755,-1.36241
122,-0.263467,-1.47544
123,0.284099,-1.17124
124,-0.185857,-2.2
125,0.0259404,-2.10854
126,0.0958692,-1.0701
127,0.457925,-1.56964
128,0.0201541,-1.52076
129,0.285701,-2.2
130,0.0927953,-1.63035
131,-0.0365452,-1.44071
132,0.603654,-1.67463
133,-0.712143,-1.20303
134,0.647915,-1.35844
135,0.145178,-1.1633
136,0.992413,-2.00133
137,0.15059,-0.958151
138,-0.24376,-1.6099
139,0.529304,-1.31256
140,0.0434159,-1.81833
141,0.0190694,-1.60453
142,-0.341957,-2.2
143,0.763548,-0.890855
144,-0.0160048,-1.38557
145,0.0958195,-1.58798
146,0.768946,-2.07854
147,0.356784,-0.790874
148,0.106382,-1.2749
149,0.473022,-1.50523
150,-0.335766,-1.78748
151,0.481529,-1.6733
152,1.06041,-1.6573
153,-0.191931,-1.52467
154,0.694281,-1.80592
155,0.206446,-1.57375
156,-0.159612,-1.18591
157,-0.287044,-1.24742
158,0.273485,-1.35513
159,-0.543282,-1.03535
160,0.080545,-0.916785
161,-0.195266,-2.17982
162,0.231394,-1.59449
163,0.556458,-1.81891
164,-0.35369,-1.68427
165,-0.432522,-1.77834
166,0.822551,-1.33016
167,0.105044,-1.72798
168,-0.0128462,-1.55778
169,0.378104,-1.86181
170,0.509657,-1.8016
171,0.839765,-1.60444
172,0.33658,-1.44473
173,0.579313,-1.65672
174,-0.100904,-1.44613
175,0.358576,-1.54372
176,0.529917,-1.2806
177,0.0955993,-1.09113
178,0.023614,-2.07344
179,0.159574,-1.78613
180,0.0509264,-2.04505
181,-0.433928,-1.35476
182,0.37212,-1.09113
183,-0.212459,-1.42446
184,-0.0338671,-1.01813
185,0.458501,-1.24259
186,0.731604,-1.74615
187,0.053166,-0.717059
188,-0.0403042,-0.995376
189,0.152954,-1.09788
190,0.35187,-1.62003
191,0.483627,-1.29768
192,0.473127,-1.39037
193,0.69135,-1.48002
194,0.368849,-1.22204
195,-0.0878737,-2.16501
196,-0.304252,-1.08824
197,0.0568989,-1.48711
198,0.857979,-1.46576
base,0.242241,-1.5239
