real_name,constraint1,constraint2,obs
cand_0_sv:-0.055  ,1.2382921000000000067,0.84479250200000000071,45.596579200000000753
cand_0_sv:0.011   ,1.4725158000000000413,0.78647544400000002351,42.124143899999999974
cand_0_sv:0.11    ,1.8238513400000000431,0.69899985700000000222,33.466409599999998647
cand_0_sv:0.55    ,3.3853426400000001806,0.31021946799999999822,10.83352189999999915
cand_0_sv:1.1     ,5.337206769999999878,-0.17575601800000001385,568.80266200000005483
cand_2_sv:-0.055  ,0.91574096900000001575,1.6192796400000000201,108.82870900000000347
cand_2_sv:0.011   ,1.2223304699999999468,1.4631914599999999993,106.18241299999999683
cand_2_sv:0.11    ,1.6822147300000001025,1.2290591900000000791,87.997682600000004527
cand_2_sv:0.55    ,3.7261447500000000055,0.18847132399999999564,38.085630000000001871
cand_2_sv:1.1     ,5.8136489999999998446,-0.90452649799999995661,1591.3767299999999523
cand_4_sv:-0.055  ,7.1500000000000003553,1.1000000000000000888,707.20000000000004547
cand_6_sv:-0.055  ,-2.9331564800000000659,1.4525065999999999811,293.46653199999997241
cand_6_sv:0.011   ,-2.9165727800000000869,1.5492566599999999521,290.29175800000001573
cand_6_sv:0.11    ,-2.8916972300000001184,1.6943817400000000806,285.90530699999999342
cand_6_sv:0.55    ,-2.7811392499999998407,2.3393821300000001706,271.6522679999999923
cand_6_sv:1.1     ,-2.6429417700000001901,3.1456326099999998291,265.25667600000002722
cand_7_sv:-0.055  ,6.6177492000000004424,0.30162379999999999747,1016.5575099999999793
cand_8_sv:-0.055  ,-5.3260859900000001588,1.6358710100000000143,2722.1953100000000632
cand_9_sv:-0.055  ,-5.3370541700000000418,1.6194187399999999677,2733.6495300000001407
cand_11_sv:-0.055  ,1.3213602799999999426,1.0802558600000000677,67.893369599999999764
cand_11_sv:0.011   ,1.5294122000000001105,1.0112567100000000586,63.086865799999998217
cand_11_sv:0.11    ,1.8414900899999999684,0.90775800100000003656,52.165776700000002108
cand_11_sv:0.55    ,3.2285029399999998212,0.44776372300000000237,4.1858856500000003464
cand_11_sv:1.1     ,4.9622689900000001018,-0.12722912499999999847,378.24426799999997684
cand_13_sv:-0.055  ,-3.068808450000000132,1.3392721899999999735,345.1976500000000101
cand_13_sv:0.011   ,-3.052621429999999858,1.4337080099999999216,342.07781899999997677
cand_13_sv:0.11    ,-3.0283408999999998912,1.5753617399999999549,337.78006699999997409
cand_13_sv:0.55    ,-2.9204274400000000966,2.2049338600000001342,324.0432880000000182
cand_13_sv:1.1     ,-2.7855356100000001618,2.9918990000000000862,318.67641300000002502
cand_18_sv:-0.055  ,7.1181946900000001577,1.0522920300000000449,724.09436300000004394
cand_base_sv:-0.055  ,-1.0434138500000000871,1.2164901400000001086,0.16191455199999998937
cand_base_sv:0.011   ,-1.0133327599999999435,1.3919846099999999556,0.28190342899999998316
cand_base_sv:0.11    ,-0.9682111300000000309,1.6552263199999999177,1.6572996399999999628
cand_base_sv:0.55    ,-0.7676705299999999621,2.82518944999999988,20.373717200000001526
cand_base_sv:1.1     ,-0.51699477999999998712,4.28764337999999956,55.913476000000002841
