real_name,constraint1,constraint2,obs
cand_1_sv:-0.031  ,1.2708441999999999794,0.55336492699999995093,24.700396699999998873
cand_1_sv:0.0062  ,1.1285322900000001045,0.44254634199999998145,17.965108099999998359
cand_1_sv:0.062   ,0.9150644249999999591,0.27631846399999998587,9.8857248700000006636
cand_1_sv:0.31    ,-0.033681647600000003129,-0.46247210599999999392,7.6695060599999997919
cand_1_sv:0.62    ,-1.2196142400000000716,-1.3859603199999999124,101.17246600000000001
cand_2_sv:-0.031  ,-0.83507341800000001175,-0.19389445499999999334,12.765237199999999618
cand_2_sv:0.0062  ,-0.70743940999999999075,-0.07928524500000000419,6.9945088100000001319
cand_2_sv:0.062   ,-0.51598839900000004199,0.092628570100000001686,1.8429585799999999018
cand_2_sv:0.31    ,0.33490498400000001666,0.85668997099999999456,26.913129000000001412
cand_2_sv:0.62    ,1.398521710000000029,1.8117667200000000527,156.67432199999998943
cand_4_sv:-0.031  ,0.25552583099999998106,0.086651686599999999672,2.1079159299999998822
cand_4_sv:0.0062  ,0.077787350000000005101,0.036708697499999998204,1.1688404900000000097
cand_4_sv:0.062   ,-0.18882037099999998686,-0.038205786300000002531,1.3259899299999999833
cand_4_sv:0.31    ,-1.3737435799999999642,-0.37115904799999999142,43.148527000000001408
cand_4_sv:0.62    ,-2.8548975799999998237,-0.78735062399999999894,287.56076600000000099
cand_6_sv:-0.031  ,-2.1982109300000001184,-0.76742090399999995931,151.83919700000001285
cand_6_sv:0.0062  ,-2.0523926200000000009,-0.636483064999999959,122.96930700000000058
cand_6_sv:0.062   ,-1.8336651600000000162,-0.44007630599999997267,85.662055899999998587
cand_6_sv:0.31    ,-0.86154310199999994957,0.43284262299999998191,2.0518821900000001612
cand_6_sv:0.62    ,0.3536094699999999813,1.5239912799999999482,66.696878100000006384
cand_7_sv:-0.031  ,-1.0759912499999999547,-0.41568214799999997355,29.121962499999998641
cand_7_sv:0.0062  ,-0.94614760399999997542,-0.29908878500000002365,19.530920800000000526
cand_7_sv:0.062   ,-0.75138212999999998143,-0.12419874200000000086,8.8979266900000002494
cand_7_sv:0.31    ,0.11424220100000000155,0.65309034200000004589,13.032355300000000753
cand_7_sv:0.62    ,1.1962726100000000695,1.6247016999999999154,123.73247999999999536
cand_9_sv:-0.031  ,-2.5393383599999999056,-1.5027617099999999173,266.2878650000000107
cand_9_sv:0.0062  ,-2.3962031000000001413,-1.3742331299999999139,228.84261000000000763
cand_9_sv:0.062   ,-2.1815002200000002119,-1.1814402399999999194,178.39213300000000118
cand_9_sv:0.31    ,-1.2272651699999999053,-0.32458299400000001356,32.640312000000001547
cand_9_sv:0.62    ,-0.034471366500000003019,0.74648856900000004622,12.415684300000000562
cand_13_sv:-0.031  ,-2.5581945300000001886,-1.1956127700000001024,244.83103600000001165
cand_13_sv:0.0062  ,-2.4110351900000002168,-1.063470740000000081,207.1205539999999985
cand_13_sv:0.062   ,-2.1902961799999998149,-0.86525771399999995559,156.86066400000001408
cand_13_sv:0.31    ,-1.2092339199999999622,0.015689088600000001411,19.981371400000000449
cand_13_sv:0.62    ,0.017093907400000000335,1.1168725900000000539,27.197867399999999805
cand_15_sv:-0.031  ,-3.572934619999999839,-1.9817957399999999168,591.46645499999999629
cand_15_sv:0.0062  ,-3.4169466000000001671,-1.841725990000000035,525.1722580000000562
cand_15_sv:0.062   ,-3.1829645700000002151,-1.6316213600000000206,433.84140600000000632
cand_15_sv:0.31    ,-2.1430444600000000399,-0.6978230380000000066,139.33505199999999036
cand_15_sv:0.62    ,-0.84314432200000000162,0.46942486999999999409,1.5397109899999998905
cand_18_sv:-0.031  ,-0.20305076699999999312,0.20212909700000000757,0.97649301799999999041
cand_18_sv:0.0062  ,-0.33667175300000001803,0.1225630989999999948,0.85269456700000001437
cand_18_sv:0.062   ,-0.53710323299999995772,0.0032141018400000001369,3.0760890800000000311
cand_18_sv:0.31    ,-1.4279098100000000571,-0.52722588599999997694,54.234002400000001387
cand_18_sv:0.62    ,-2.5414180299999999946,-1.1902758700000000136,241.08507099999999923
cand_19_sv:-0.031  ,-1.2904435899999999737,-0.015569427500000000003,24.874861100000000391
cand_19_sv:0.0062  ,-1.1621754300000000093,0.099609222799999994069,15.689266599999999841
cand_19_sv:0.062   ,-0.96977318499999998203,0.27237719799999998704,6.0027402399999996163
cand_19_sv:0.31    ,-0.11465210600000000363,1.0402348699999999226,19.185010900000001755
cand_19_sv:0.62    ,0.95424924399999999647,2.0000569499999998335,152.00235699999998928
cand_base_sv:-0.031  ,-0.95690839299999996825,-0.26315971199999999008,18.67064359999999823
cand_base_sv:0.0062  ,-0.82737787900000003827,-0.14684753000000000389,11.267680199999999147
cand_base_sv:0.062   ,-0.63308210799999997676,0.027620742499999999947,3.8573428500000002117
cand_base_sv:0.31    ,0.2304546530000000093,0.80303528899999998547,21.480403899999998885
cand_base_sv:0.62    ,1.3098756000000000288,1.7723034699999999919,147.24215399999999931
