real_name,constraint1,constraint2,obs
0,-0.73802063399999995319,-0.11002371199999999574,8.2805137399999999559
1,-0.16911012400000000055,0.33233962799999999804,2.0570232499999998588
2,-0.38533845100000002626,0.60554967999999997907,2.7870264800000001948
3,-0.77267152900000002358,0.34080865199999998971,1.8446569600000000122
4,-0.57020677200000002838,0.078823817700000006758,2.4514457799999997967
5,-0.73269850299999994547,0.3465436510000000081,1.4171720599999999557
6,-0.39558997000000001298,-0.0055452272399999997035,1.9886725999999999015
7,-0.55705294000000005195,-0.29675690900000001315,9.4779863800000008212
8,-0.97683970899999994497,0.44008835200000001597,3.801122009999999829
9,0.57663923599999999947,0.52709993300000002048,16.914925199999998995
10,-0.37828677100000002165,0.86210047700000003168,6.7100146599999996866
11,-0.33241548700000000949,-0.023689252699999999857,1.7936361800000000244
12,-0.77392114499999997701,0.31613698200000001082,2.0845536500000001467
13,-0.14878686099999999248,-0.2591559549999999934,3.8173250200000001797
14,-1.0856914699999999918,-0.096358902799999993083,18.092698299999998568
15,-1.134240590000000104,-0.56018748900000003843,38.416687000000003138
16,-0.66412678899999999516,-0.39583577199999997465,14.747207200000000071
17,-0.69282689099999994475,0.53758783499999995836,0.42296035700000000901
18,-0.20315743299999999838,-0.22831016400000000988,3.6601458700000000235
19,-0.28316661300000001145,0.28440042199999998607,1.0075195200000000018
base,-0.5152391240000000483,-0.0066543242299999996042,2.986629409999999929
