real_name,constraint1,constraint2,obs
0,3.192255349999999936,0.44670434799999997333,4.0342784500000004044
1,4.9323573600000001349,-0.77959774699999995207,774.29154300000004696
2,3.6036770399999999981,0.79328944899999997986,5.6667690999999997814
3,3.19060889999999997,0.66226221200000001677,7.0668400599999996459
4,2.1840643599999998159,0.34942349499999997287,8.1408815299999996995
5,2.4080535599999999263,1.0276316599999999468,55.812434000000003209
6,2.4617112400000000783,-0.46026028600000001845,36.866843000000002917
7,2.8913337499999998137,-0.39497856999999997329,55.042224599999997281
8,2.1731320699999998602,1.4608292000000000499,118.40227099999999893
9,2.2270257799999999548,0.57629037199999999519,19.163155400000000839
10,1.6154034699999999525,0.69485960300000004786,34.498223799999998107
11,3.7920329700000001694,1.1051855999999999902,15.606615100000000851
12,3.0620924000000000476,-0.15305843699999999163,35.226570899999998687
13,4.19899314999999973,0.31732801100000002092,61.263417300000000409
14,4.3644397299999999618,-0.67960129499999999414,439.70959199999998646
15,3.2650101500000001664,2.147232230000000186,214.47007099999999014
16,4.6111700000000004351,-0.31804367700000002461,347.15018700000001672
17,4.1615916200000002689,1.2435921400000000681,12.729665900000000534
18,2.5755745299999999176,0.73714811899999999056,23.843554000000001025
19,3.2353050599999999548,1.4237999100000000574,76.692719900000000166
base,3.25,0.5,4
