real_name,constraint1,constraint2,obs
cand_1_sv:-0.0484 ,-5.1573432600000002068,-1.0882797099999999002,1638.3615800000000036
cand_1_sv:0.00968 ,-5.2010415600000001746,-1.115745430000000038,1679.6197899999999663
cand_1_sv:0.0968  ,-5.2665890099999996821,-1.1569440200000000729,1742.7063000000000557
cand_1_sv:0.484   ,-5.557911009999999763,-1.3400488699999999476,2040.8872400000000198
cand_1_sv:0.968   ,-5.9220635100000000861,-1.5689299299999999171,2456.088720000000194
cand_4_sv:-0.0484 ,-2.251852599999999871,-3.276954400000000156,485.18815200000000232
cand_5_sv:-0.0484 ,-4.0324667700000000892,-2.4855703199999998887,819.88066200000002937
cand_7_sv:-0.0484 ,-4.5712374000000002283,-1.1457228299999999699,1114.4226400000000012
cand_7_sv:0.00968 ,-4.6248236000000000345,-1.1794034099999999299,1153.1835900000000947
cand_7_sv:0.0968  ,-4.7052029099999996831,-1.2299242800000000919,1212.865060000000085
cand_7_sv:0.484   ,-5.0624442900000001799,-1.4544614899999999125,1501.1366299999999683
cand_7_sv:0.968   ,-5.5089960099999997212,-1.7351330000000000364,1917.1097199999999248
cand_10_sv:-0.0484 ,-1.1669100100000000531,-3.7591511099999999068,583.33430299999997715
cand_11_sv:-0.0484 ,-3.5744971400000000727,-2.6891123800000000799,662.2788349999999582
cand_12_sv:-0.0484 ,-2.9353085700000001168,-2.9731961899999999055,532.58615399999996498
cand_14_sv:-0.0484 ,-5.392567239999999984,-0.94084789000000002002,1923.9692800000000261
cand_14_sv:0.00968 ,-5.4383540599999999898,-0.96962631700000001533,1972.6622999999999593
cand_14_sv:0.0968  ,-5.5070342999999999378,-1.0127939599999999931,2047.125
cand_14_sv:0.484   ,-5.8122797699999999566,-1.2046501400000000359,2399.194300000000112
cand_14_sv:0.968   ,-6.1938366099999999648,-1.4444703599999999533,2889.7123799999999392
cand_16_sv:-0.0484 ,-3.2556660599999998063,-2.8308150799999998171,585.9868579999999838
cand_18_sv:-0.0484 ,-4.53349316999999985,-1.4319951099999999045,1074.76204000000007
cand_18_sv:0.00968 ,-4.5739555999999996772,-1.4574269900000000888,1102.5939499999999498
cand_18_sv:0.0968  ,-4.6346492399999998923,-1.4955748099999999212,1145.1738299999999526
cand_18_sv:0.484   ,-4.9043987600000003013,-1.6651206899999999589,1346.7734100000000126
cand_18_sv:0.968   ,-5.2415856600000001464,-1.8770530500000000007,1628.2949599999999464
cand_base_sv:-0.0484 ,-3.90985864999999988,-2.5400628200000001655,771.51076399999999467
