real_name,par1,par2
0,1.3745264013617939369,-1.6132660340015421152
1,1.5267359907260193985,-1.7586025352099783348
2,1.6510147038605438308,-0.98776470521834469629
3,0.62117169920157078167,-2.2000000000000001776
4,0.023045601798363901658,-2.2000000000000001776
5,0.81442967715452918576,-2.2000000000000001776
6,0.15387965064431852191,-2.2000000000000001776
7,1.3142968851946521536,-1.6587245757938049451
8,0.20436393510588946043,-2.2000000000000001776
9,0.89690762746215435541,-2.2000000000000001776
10,-0.45915110639040057627,-2.2000000000000001776
11,0.61088761881147612964,-2.2000000000000001776
12,0.32680381094055188651,-2.2000000000000001776
13,1.4484187374336734422,-2.2000000000000001776
14,1.6414295953655353433,-1.7375063385511917424
15,-0.67506529738161646925,-2.2000000000000001776
16,0.46918491711219628693,-2.2000000000000001776
17,0.53351089620612590636,-1.3001290160904879212
18,1.2337438751402534098,-1.7912881437701582144
19,1.8188561071739508535,-1.4309135714421776786
base,0.75993717930546056394,-2.2000000000000001776
