real_name,constraint,obs
dv_cand_sv:2.57e-08,-2.06797,214.45
dv_cand_sv:1.28e-06,-2.06879,214.617
dv_cand_sv:2.57e-06,-2.06963,214.788
dv_cand_sv:6.41e-06,-2.07216,215.3
dv_cand_sv:1.28e-05,-2.07637,216.156
dv_cand_sv:2.57e-05,-2.08478,217.874
dv_cand_sv:0.000128,-2.1521,231.919
dv_cand_sv:0.000192,-2.19418,240.972
dv_cand_sv:0.000257,-2.23625,250.239
dv_cand_sv:0.000641,-2.48871,310.46
dv_cand_sv:0.00128 ,-2.90947,429.461
dv_cand_sv:0.00257 ,-3.61642,674.212
dv_cand_sv:0.00513 ,-4.33013,958.703
dv_cand_sv:0.0128  ,-6.47126,3369.09
dv_cand_sv:0.0257  ,-7.15,4957.6
