real_name,constraint,obs
dv_cand_sv:3.47e-08,-2.17719,259.972
dv_cand_sv:3.47e-07,-2.17752,260.027
dv_cand_sv:1.74e-06,-2.179,260.269
dv_cand_sv:3.47e-06,-2.18084,260.573
dv_cand_sv:8.68e-06,-2.18636,261.487
dv_cand_sv:1.74e-05,-2.19556,263.017
dv_cand_sv:3.47e-05,-2.21396,266.105
dv_cand_sv:0.000174,-2.36118,292.171
dv_cand_sv:0.00026 ,-2.4532,309.743
dv_cand_sv:0.000347,-2.54521,328.352
dv_cand_sv:0.000868,-3.0973,464.399
dv_cand_sv:0.00174 ,-4.01745,807.696
dv_cand_sv:0.00347 ,-5.26181,1641.82
dv_cand_sv:0.00694 ,-7.15,4957.6
