real_name,constraint,obs
dv_cand_sv:1.55e-07,-2.14227,295.434
dv_cand_sv:1.55e-06,-2.14302,295.614
dv_cand_sv:7.73e-06,-2.14635,296.417
dv_cand_sv:1.55e-05,-2.15052,297.422
dv_cand_sv:3.87e-05,-2.16301,300.449
dv_cand_sv:7.73e-05,-2.18383,305.534
dv_cand_sv:0.000155,-2.22546,315.859
dv_cand_sv:0.000773,-2.55854,405.993
dv_cand_sv:0.00116 ,-2.76672,469.378
dv_cand_sv:0.00155 ,-2.97361,537.844
dv_cand_sv:0.00387 ,-3.43108,624.889
dv_cand_sv:0.00773 ,-4.19352,891.041
dv_cand_sv:0.0155  ,-5.7184,2158.16
dv_cand_sv:0.0309  ,-7.15,4957.6
