real_name,constraint,obs
dv_cand_sv:7.42e-09,-2.09732,206.043
dv_cand_sv:1.86e-06,-2.09897,206.308
dv_cand_sv:3.71e-06,-2.10063,206.575
dv_cand_sv:7.42e-06,-2.10394,207.11
dv_cand_sv:3.71e-05,-2.13046,211.43
dv_cand_sv:5.57e-05,-2.14704,214.169
dv_cand_sv:7.42e-05,-2.16361,216.939
dv_cand_sv:0.000186,-2.26305,234.219
dv_cand_sv:0.000371,-2.42878,265.642
dv_cand_sv:0.000742,-2.76025,339.283
dv_cand_sv:0.00148 ,-3.42319,537.807
dv_cand_sv:0.00371 ,-5.09101,1483.07
dv_cand_sv:0.00742 ,-7.15,4957.6
