real_name,constraint,obs
dv_cand_sv:7.79e-09,-1.94397,172.087
dv_cand_sv:1.95e-06,-1.94571,172.336
dv_cand_sv:3.9e-06 ,-1.94745,172.588
dv_cand_sv:7.79e-06,-1.95093,173.091
dv_cand_sv:3.9e-05 ,-1.97877,177.161
dv_cand_sv:5.85e-05,-1.99617,179.746
dv_cand_sv:7.79e-05,-2.01358,182.363
dv_cand_sv:0.000195,-2.11799,198.752
dv_cand_sv:0.00039 ,-2.29201,228.814
dv_cand_sv:0.000779,-2.64005,300.335
dv_cand_sv:0.00156 ,-3.33613,498.215
dv_cand_sv:0.0039  ,-5.15403,1539.65
dv_cand_sv:0.00779 ,-7.15,4957.6
