real_name,constraint,obs
dv_cand_sv:1.4e-07 ,-2.24206,322.025
dv_cand_sv:1.4e-06 ,-2.24274,322.197
dv_cand_sv:7.02e-06,-2.24577,322.962
dv_cand_sv:1.4e-05 ,-2.24954,323.919
dv_cand_sv:3.51e-05,-2.26087,326.801
dv_cand_sv:7.02e-05,-2.27975,331.639
dv_cand_sv:0.00014 ,-2.31752,341.442
dv_cand_sv:0.000702,-2.61963,426.153
dv_cand_sv:0.00105 ,-2.80846,484.957
dv_cand_sv:0.0014  ,-2.97489,538.024
dv_cand_sv:0.00351 ,-3.38982,615.084
dv_cand_sv:0.00702 ,-4.08138,840.55
dv_cand_sv:0.014   ,-5.46449,1853.56
dv_cand_sv:0.0281  ,-7.15,4957.6
