real_name,constraint,obs
dv_cand_sv:2.44e-08,-2.01561,227.742
dv_cand_sv:1.22e-06,-2.01639,227.901
dv_cand_sv:2.44e-06,-2.01719,228.063
dv_cand_sv:6.11e-06,-2.0196,228.55
dv_cand_sv:1.22e-05,-2.02361,229.363
dv_cand_sv:2.44e-05,-2.03162,230.995
dv_cand_sv:0.000122,-2.09574,244.312
dv_cand_sv:0.000183,-2.13581,252.873
dv_cand_sv:0.000244,-2.17588,261.619
dv_cand_sv:0.000611,-2.41631,318.086
dv_cand_sv:0.00122 ,-2.81704,428.274
dv_cand_sv:0.00244 ,-3.45297,630.261
dv_cand_sv:0.00489 ,-4.13269,863.108
dv_cand_sv:0.0122  ,-6.17187,2826.78
dv_cand_sv:0.0244  ,-7.15,4957.6
