real_name,constraint,obs
dv_cand_sv:4.48e-08,-2.15065,271.714
dv_cand_sv:4.48e-07,-2.15107,271.791
dv_cand_sv:2.24e-06,-2.15296,272.135
dv_cand_sv:4.48e-06,-2.15532,272.566
dv_cand_sv:1.12e-05,-2.1624,273.862
dv_cand_sv:2.24e-05,-2.1742,276.033
dv_cand_sv:4.48e-05,-2.1978,280.42
dv_cand_sv:0.000224,-2.38658,317.699
dv_cand_sv:0.000336,-2.50458,343.061
dv_cand_sv:0.000448,-2.62257,370.102
dv_cand_sv:0.00112 ,-3.33052,572.099
dv_cand_sv:0.00224 ,-4.12341,858.96
dv_cand_sv:0.00448 ,-5.47924,1870.01
dv_cand_sv:0.00895 ,-7.15,4957.6
