real_name,constraint,obs
dv_cand_sv:5.18e-08,-2.30926,279.737
dv_cand_sv:2.59e-06,-2.31116,280.131
dv_cand_sv:5.18e-06,-2.3131,280.533
dv_cand_sv:1.3e-05 ,-2.31893,281.742
dv_cand_sv:2.59e-05,-2.32864,283.766
dv_cand_sv:5.18e-05,-2.34806,287.846
dv_cand_sv:0.000259,-2.50344,322.104
dv_cand_sv:0.000389,-2.60054,345.025
dv_cand_sv:0.000518,-2.69765,369.154
dv_cand_sv:0.0013  ,-3.28031,541.72
dv_cand_sv:0.00259 ,-3.99852,806.004
dv_cand_sv:0.00518 ,-5.04825,1445.95
dv_cand_sv:0.0104  ,-7.14771,4951.31
dv_cand_sv:0.0259  ,-7.15,4957.6
