real_name,constraint,obs
dv_cand_sv:2.33e-08,-2.30488,263.997
dv_cand_sv:1.16e-06,-2.30563,264.17
dv_cand_sv:2.33e-06,-2.30639,264.346
dv_cand_sv:5.82e-06,-2.30868,264.876
dv_cand_sv:1.16e-05,-2.3125,265.76
dv_cand_sv:2.33e-05,-2.32013,267.533
dv_cand_sv:0.000116,-2.38119,281.983
dv_cand_sv:0.000174,-2.41936,291.254
dv_cand_sv:0.000233,-2.45752,300.712
dv_cand_sv:0.000582,-2.6865,361.467
dv_cand_sv:0.00116 ,-3.06814,478.796
dv_cand_sv:0.00233 ,-3.65873,686.734
dv_cand_sv:0.00465 ,-4.30609,946.285
dv_cand_sv:0.0116  ,-6.24816,2956.79
dv_cand_sv:0.0233  ,-7.15,4957.6
