real_name,constraint,obs
dv_cand_sv:5.44e-08,-2.17836,261.284
dv_cand_sv:5.44e-07,-2.17873,261.355
dv_cand_sv:2.72e-06,-2.18036,261.669
dv_cand_sv:5.44e-06,-2.1824,262.062
dv_cand_sv:1.36e-05,-2.18852,263.246
dv_cand_sv:2.72e-05,-2.19872,265.226
dv_cand_sv:5.44e-05,-2.21911,269.222
dv_cand_sv:0.000272,-2.38225,302.875
dv_cand_sv:0.000408,-2.48422,325.482
dv_cand_sv:0.000544,-2.58618,349.356
dv_cand_sv:0.00136 ,-3.19797,521.878
dv_cand_sv:0.00272 ,-3.94812,786.088
dv_cand_sv:0.00544 ,-5.05034,1447.74
dv_cand_sv:0.0109  ,-7.15,4957.6
