real_name,constraint,obs
dv_cand_sv:2.22e-08,-2.2914,263.724
dv_cand_sv:1.11e-06,-2.29212,263.887
dv_cand_sv:2.22e-06,-2.29284,264.055
dv_cand_sv:5.54e-06,-2.29502,264.556
dv_cand_sv:1.11e-05,-2.29866,265.394
dv_cand_sv:2.22e-05,-2.30593,267.074
dv_cand_sv:0.000111,-2.36408,280.752
dv_cand_sv:0.000166,-2.40043,289.517
dv_cand_sv:0.000222,-2.43678,298.449
dv_cand_sv:0.000554,-2.65486,355.645
dv_cand_sv:0.00111 ,-3.01832,465.38
dv_cand_sv:0.00222 ,-3.60946,672.199
dv_cand_sv:0.00443 ,-4.22599,906.497
dv_cand_sv:0.0111  ,-6.07558,2670.25
dv_cand_sv:0.0222  ,-7.15,4957.6
