real_name,constraint,obs
dv_cand_sv:2.11e-08,-2.27609,254.822
dv_cand_sv:1.06e-06,-2.27677,254.976
dv_cand_sv:2.11e-06,-2.27747,255.133
dv_cand_sv:5.28e-06,-2.27954,255.605
dv_cand_sv:1.06e-05,-2.283,256.392
dv_cand_sv:2.11e-05,-2.28993,257.971
dv_cand_sv:0.000106,-2.34531,270.821
dv_cand_sv:0.000158,-2.37993,279.049
dv_cand_sv:0.000211,-2.41454,287.429
dv_cand_sv:0.000528,-2.62224,340.982
dv_cand_sv:0.00106 ,-2.9684,443.295
dv_cand_sv:0.00211 ,-3.59814,668.951
dv_cand_sv:0.00422 ,-4.18531,887.196
dv_cand_sv:0.0106  ,-5.94683,2473.6
dv_cand_sv:0.0211  ,-7.15,4957.6
