real_name,constraint,obs
dv_cand_sv:1.31e-06,-2.49969,437.285
dv_cand_sv:0.000328,-2.50075,437.58
dv_cand_sv:0.000656,-2.50182,437.878
dv_cand_sv:0.00131 ,-2.50396,438.472
dv_cand_sv:0.00656 ,-2.52107,443.248
dv_cand_sv:0.00984 ,-2.53176,446.25
dv_cand_sv:0.0131  ,-2.54245,449.266
dv_cand_sv:0.0328  ,-2.6066,467.642
dv_cand_sv:0.0656  ,-2.71352,499.358
dv_cand_sv:0.131   ,-2.82428,518.988
dv_cand_sv:0.263   ,-2.99847,541.414
dv_cand_sv:0.656   ,-3.52103,647.727
dv_cand_sv:1.31    ,-4.39196,991.665
