real_name,constraint,obs
dv_cand_sv:1.34e-07,-2.13968,320.898
dv_cand_sv:1.34e-06,-2.14033,321.057
dv_cand_sv:6.68e-06,-2.1432,321.766
dv_cand_sv:1.34e-05,-2.1468,322.653
dv_cand_sv:3.34e-05,-2.15759,325.325
dv_cand_sv:6.68e-05,-2.17557,329.806
dv_cand_sv:0.000134,-2.21154,338.881
dv_cand_sv:0.000668,-2.49927,416.938
dv_cand_sv:0.001   ,-2.6791,470.812
dv_cand_sv:0.00134 ,-2.84198,520.994
dv_cand_sv:0.00334 ,-3.23715,582.297
dv_cand_sv:0.00668 ,-3.89578,766.261
dv_cand_sv:0.0134  ,-5.21303,1594.72
dv_cand_sv:0.0267  ,-7.15,4957.6
