real_name,constraint,obs
dv_cand_sv:4.94e-08,-2.25661,267.222
dv_cand_sv:2.47e-06,-2.25842,267.585
dv_cand_sv:4.94e-06,-2.26027,267.957
dv_cand_sv:1.23e-05,-2.26582,269.074
dv_cand_sv:2.47e-05,-2.27507,270.943
dv_cand_sv:4.94e-05,-2.29356,274.711
dv_cand_sv:0.000247,-2.44154,306.296
dv_cand_sv:0.00037 ,-2.53402,327.378
dv_cand_sv:0.000494,-2.62651,349.534
dv_cand_sv:0.00123 ,-3.18141,507.069
dv_cand_sv:0.00247 ,-3.92773,778.262
dv_cand_sv:0.00494 ,-4.92747,1346.53
dv_cand_sv:0.00987 ,-6.92696,4375.25
dv_cand_sv:0.0247  ,-7.15,4957.6
