real_name,constraint,obs
dv_cand_sv:3e-08   ,-2.24277,257.177
dv_cand_sv:1.5e-06 ,-2.24432,257.445
dv_cand_sv:3e-06   ,-2.24591,257.72
dv_cand_sv:7.5e-06 ,-2.25068,258.546
dv_cand_sv:1.5e-05 ,-2.25863,259.927
dv_cand_sv:3e-05   ,-2.27453,262.712
dv_cand_sv:0.00015 ,-2.40171,286.051
dv_cand_sv:0.000225,-2.48119,301.629
dv_cand_sv:0.0003  ,-2.56068,318.006
dv_cand_sv:0.00075 ,-3.03759,434.756
dv_cand_sv:0.0015  ,-3.83245,715.164
dv_cand_sv:0.003   ,-5.03584,1435.37
dv_cand_sv:0.006   ,-7.11944,4874.03
dv_cand_sv:0.015   ,-7.15,4957.6
