real_name,constraint,obs
dv_cand_sv:3.31e-08,-2.05331,254.435
dv_cand_sv:3.31e-07,-2.05362,254.483
dv_cand_sv:1.65e-06,-2.05503,254.696
dv_cand_sv:3.31e-06,-2.05678,254.962
dv_cand_sv:8.27e-06,-2.06204,255.762
dv_cand_sv:1.65e-05,-2.0708,257.102
dv_cand_sv:3.31e-05,-2.08833,259.806
dv_cand_sv:0.000165,-2.22854,282.576
dv_cand_sv:0.000248,-2.31617,297.883
dv_cand_sv:0.000331,-2.40381,314.058
dv_cand_sv:0.000827,-2.9296,431.46
dv_cand_sv:0.00165 ,-3.80593,723.742
dv_cand_sv:0.00331 ,-5.00897,1412.75
dv_cand_sv:0.00661 ,-7.15,4957.6
