real_name,constraint,obs
dv_cand_sv:1.47e-07,-2.23393,328.71
dv_cand_sv:1.47e-06,-2.23464,328.892
dv_cand_sv:7.37e-06,-2.23782,329.697
dv_cand_sv:1.47e-05,-2.24178,330.706
dv_cand_sv:3.68e-05,-2.25368,333.744
dv_cand_sv:7.37e-05,-2.2735,338.843
dv_cand_sv:0.000147,-2.31316,349.182
dv_cand_sv:0.000737,-2.63038,438.769
dv_cand_sv:0.0011  ,-2.82864,501.18
dv_cand_sv:0.00147 ,-2.95584,535.368
dv_cand_sv:0.00368 ,-3.39152,615.479
dv_cand_sv:0.00737 ,-4.11765,856.403
dv_cand_sv:0.0147  ,-5.56992,1974.48
dv_cand_sv:0.0295  ,-7.15,4957.6
