real_name,constraint,obs
dv_cand_sv:4.4e-07 ,-2.18644,347.887
dv_cand_sv:0.00011 ,-2.18919,348.912
dv_cand_sv:0.00022 ,-2.19196,349.942
dv_cand_sv:0.00044 ,-2.19749,352.008
dv_cand_sv:0.0022  ,-2.24173,368.753
dv_cand_sv:0.0033  ,-2.26938,379.416
dv_cand_sv:0.0044  ,-2.29703,390.232
dv_cand_sv:0.011   ,-2.46293,458.325
dv_cand_sv:0.022   ,-2.54826,495.313
dv_cand_sv:0.044   ,-2.54955,495.391
dv_cand_sv:0.0879  ,-2.55214,495.549
dv_cand_sv:0.22    ,-2.55991,496.03
dv_cand_sv:0.44    ,-2.57286,496.855
