real_name,par1,par2
dv_cand_sv:8.53e-08,0.2775,-1.59028
dv_cand_sv:8.53e-07,0.27774,-1.59055
dv_cand_sv:4.26e-06,0.27881,-1.59175
dv_cand_sv:8.53e-06,0.280147,-1.59325
dv_cand_sv:2.13e-05,0.284158,-1.59776
dv_cand_sv:4.26e-05,0.290843,-1.60528
dv_cand_sv:8.53e-05,0.304213,-1.6203
dv_cand_sv:0.000426,0.411172,-1.74052
dv_cand_sv:0.00064 ,0.478021,-1.81565
dv_cand_sv:0.000853,0.544871,-1.89079
dv_cand_sv:0.00213 ,0.945968,-2.2
dv_cand_sv:0.00426 ,1.61446,-2.2
dv_cand_sv:0.00853 ,2.2,-2.2
dv_cand_sv:0.0171  ,2.2,-2.2
dv_cand_sv:0.0426  ,2.2,-2.2
dv_cand_sv:0.0853  ,2.2,-2.2
