real_name,constraint,obs
dv_cand_sv:4.7e-08 ,-2.18011,296.5
dv_cand_sv:4.7e-07 ,-2.18043,296.562
dv_cand_sv:2.35e-06,-2.18184,296.838
dv_cand_sv:4.7e-06 ,-2.1836,297.182
dv_cand_sv:1.18e-05,-2.18889,298.218
dv_cand_sv:2.35e-05,-2.1977,299.95
dv_cand_sv:4.7e-05 ,-2.21531,303.439
dv_cand_sv:0.000235,-2.35624,332.555
dv_cand_sv:0.000353,-2.44432,351.871
dv_cand_sv:0.00047 ,-2.5324,372.08
dv_cand_sv:0.00118 ,-3.06089,513.742
dv_cand_sv:0.00235 ,-3.66376,688.254
dv_cand_sv:0.0047  ,-4.61589,1124.2
dv_cand_sv:0.0094  ,-6.52017,3466.15
dv_cand_sv:0.0235  ,-7.15,4957.6
