real_name,constraint,obs
0,-2.32086,233.549
1,-2.88126,525.664
2,-1.7484,77.4749
3,-4.06702,792.713
4,-0.551634,44.1811
5,0.0222945,111.29
6,-3.05314,482.431
7,-0.619269,270.384
8,-2.11973,230.295
9,-0.222385,207.789
10,-0.810909,58.1653
11,-4.12046,821.862
12,0.174203,153.969
13,-3.17371,401.531
14,-0.987203,314.823
15,-1.42226,99.1461
16,-4.00892,752.768
17,-2.43803,301.69
18,-3.58352,568.987
19,-3.18649,430.696
20,-2.01011,193.582
21,-2.86355,418.259
22,-3.14366,451.881
23,-2.25442,154.638
24,-5.54354,1983.17
25,-1.05896,142.198
26,-1.98143,489.365
27,-3.03299,333.91
28,-3.17281,437.894
29,-3.68569,653.665
30,-1.50349,249.184
31,-4.24521,915.825
32,-1.67022,195.628
33,-2.3015,445.062
34,-1.24219,57.1716
35,-3.90265,704.163
36,-2.7293,390.008
37,-3.17451,369.521
38,-2.94124,533.382
39,-2.61043,302.724
40,-2.35081,354.019
41,-2.74749,259.143
42,-2.29113,198.717
43,-1.82978,157.957
44,-3.22279,449.261
45,-1.5295,223.448
46,-4.77704,1233.31
47,-2.13696,133.275
48,-3.1513,395.922
49,-0.742807,205.932
50,-3.65709,575.728
51,-2.12012,273.215
52,-1.62093,168.96
53,-2.23664,203.143
54,-2.65268,324.554
55,-3.40548,490.306
56,-3.07639,443.749
57,-2.19585,164.076
58,-4.49708,1089.96
59,-3.0554,402.185
60,-1.94092,491.095
61,-1.37093,193.801
62,-1.6029,253.984
63,-3.54883,605.955
64,-3.68953,588.255
65,-0.275775,124.558
66,-1.38231,309.061
67,-2.42584,214.583
68,-1.58383,112.049
69,-2.03037,431.445
70,-2.5332,265.961
71,-2.37737,300.833
72,-2.09989,286.526
73,-2.72341,256.919
74,-3.16795,569.181
75,-1.4881,381.185
76,0.00164546,594.702
77,-1.93776,283.055
78,-3.83499,690.311
79,-1.67441,118.481
80,-4.5397,1073.21
81,-0.632049,309.061
82,-2.54364,392.967
83,-1.76302,502.164
84,-2.35516,251.527
85,-2.05621,136.107
86,-2.1986,182.526
87,-2.55417,455.12
88,-1.13015,172.367
89,-2.58061,307.781
90,-0.716258,45.8006
91,-2.34899,486.803
92,-1.21019,484.05
93,-3.65737,614.68
94,-2.46412,413.711
95,-0.65747,127.187
96,-1.29718,208.326
97,-0.955272,53.5531
98,-1.53334,242.174
base,-2.12225,238.115
