real_name,par1,par2
0,-0.466876,-0.465248
1,0.0608868,-0.217625
2,-0.679239,0.032328
3,-0.529947,-0.35792
4,-0.159628,-1.0316
5,-0.184334,-0.6572
6,-0.228736,-0.98744
7,-0.241423,-0.949792
8,0.172335,-0.351093
9,-0.144704,-0.965518
10,0.222434,-0.857597
11,-0.838306,0.390993
12,-0.312687,-0.845191
13,-0.566344,0.356019
14,0.208883,-0.311416
15,0.055762,1.16153
16,-0.219756,0.00929817
17,-0.974397,0.798737
18,-0.335335,-0.733677
19,-0.738589,0.207359
20,-0.369455,-0.706839
21,-0.813524,0.180631
22,0.493584,0.408908
23,0.938023,0.841365
24,0.49851,-0.381692
25,-0.067395,-1.02417
26,-0.175237,-1.02256
27,-0.0722418,-0.860405
28,0.0825381,-0.229141
29,-0.179151,-1.05724
30,-0.713888,0.0394287
31,0.719406,1.14055
32,0.182183,-0.66752
33,-1.08934,0.885817
34,-0.0878137,-0.890757
35,0.178873,-0.669052
36,-0.35504,-0.7222
37,-0.379653,0.0722305
38,0.16942,0.620037
39,-0.21192,-1.02103
40,-0.834665,0.196879
41,-0.423105,-0.63124
42,-0.688239,0.243797
43,-1.14104,0.947926
44,-0.514205,-0.454642
45,-0.266843,-0.924914
46,0.454601,-0.41899
47,1.56712,1.37232
48,-0.309566,-0.793586
base,-0.503015,-0.395645
