real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
cand_0_sv:0.0088  ,3.524623624649353193,5.4841906672854445759,9.9519429053015109332,5.6338493076183393526,2.146886698505980462,-1.4647912499540367559,0.54876621973908135121,9.3988351676122299239,6.7358772463802258912,8.9215869688119955327
cand_0_sv:0.088   ,3.9869872450098506889,4.7730469803116246652,9.5194290530151111085,4.6151302739412374265,2.326674927611785737,-1.5040213854638018187,0.95248048234219240271,9.5729392548775393834,6.93773314911294392,9.4663692938666628152
cand_0_sv:0.352   ,5.5281993128781774516,2.4025680237322264432,8.0777162120604426576,1.2194001616842315983,2.9259690246311378381,-1.6347885038296854354,2.298194691019229019,10,7.6105861582220057926,10
cand_0_sv:0.528   ,6.555674024790393517,0.82224871934596155398,7.1165743180906630982,-1.044419913153770807,3.3254984226440389428,-1.7219665827402743652,3.1953374968039192083,10,8.0591548309613791901,10
cand_0_sv:0.88    ,8.6106234486148274243,-2.3383898894265691126,5.1942905301511057559,-5.5720600628297773937,4.1245572186698415962,-1.8963227405614522247,4.9896231083733013634,10,8.9562921764401295377,10
cand_1_sv:0.0088  ,1.1239231205458828367,0.18224071942336300678,1.0471458309538750342,-0.36530028085896193435,-3.1025972058185971036,1.2920879524484469858,3.7075325680913300275,10,8.3829240972660219455,7.4718565556405955874
cand_1_sv:0.088   ,1.4080977909600180809,-0.29673269729662277161,0.77932058251210134525,-0.95797001848925056322,-2.9901088691191768376,1.2958399268939424509,4.0237613367186675362,10,8.5573377973290600806,7.9220326578106821103
cand_1_sv:0.352   ,2.3553466923404684508,-1.8933107530299086996,-0.11343024562714409953,-2.9335358105902127335,-2.6151477467877755068,1.3083465083789269645,5.0778572321431241221,10,9.1387167975391907504,9.4226196650443050373
cand_1_sv:0.528   ,2.9868459599274346239,-2.9576961235187657628,-0.70859746438664061863,-4.2505796719908532921,-2.3651736652335078048,1.3166842293689167143,5.7805878290927621421,10,9.5263027976792766793,10
cand_1_sv:0.88    ,4.2498444951013683024,-5.0864668644964803335,-1.898931901905634767,-6.8846673947921361858,-1.8652255021249728451,1.3333596713488964358,7.1860490229920390703,10,10,10
cand_2_sv:0.0088  ,7.1179618088239102747,9.61534569240926551,4.6395925265438755503,4.9777303947747313373,6.2915348443333831696,2.5900568560107037897,-1.6477712761942737707,9.9725856998594757385,10,7.7716913801402904838
cand_2_sv:0.088   ,7.3711324869001018101,8.833839421400369929,4.2448058642777679594,4.2401016784195810772,6.4828374766673855234,2.6387494357368410647,-1.086181631611327969,9.7258569985947627146,10,8.5692857479371582485
cand_2_sv:0.352   ,8.2150347471540712263,6.2288185180373840666,2.9288503233907414725,1.7813392905690776935,7.1205129177807258145,2.8010580348239653148,0.78578385033182485131,8.9034279943790508582,10,10
cand_2_sv:0.528   ,8.7776362539900496529,4.4921379157953946759,2.0515466294660571478,0.14216436533541010334,7.5456298785229529713,2.9092637675487145188,2.0337608382939258433,8.3551419915685762874,10,10
cand_2_sv:0.88    ,9.9028392676620082824,1.0187767113114141182,0.29693924161668849848,-3.1361854851319268533,8.3958638000074081731,3.1256752329982129268,4.5297148142181296038,7.2585699859476253692,10,10
cand_3_sv:0.0088  ,-6.797787036059731669,1.0350807672602988507,9.969731214052744761,2.2942601134618203496,-1.6840745895854165592,3.872053931836538343,5.2733887267000651988,10,4.8877610372953093076,10
cand_3_sv:0.088   ,-6.4512019866641452381,0.34383240565364925345,9.6973121405274547158,1.5377993464582027094,-1.4638355089551087218,3.9019478929909707787,5.8450959176306707121,10,5.2733409215591438013,10
cand_3_sv:0.352   ,-5.2959184886788577273,-1.9603287997018492561,8.7892485621098224158,-0.98373654355385609094,-0.72970524018741611538,4.0015944301724122312,7.7507865540660212389,10,6.5586072024385924095,10
cand_3_sv:0.528   ,-4.5257294900219990907,-3.4964362699388473743,8.1838728431647336237,-2.6647604702285603295,-0.24028506100895463682,4.0680254549600398661,9.0212469783562561076,10,7.4154513896915581483,10
cand_3_sv:0.88    ,-2.9853514927082813735,-6.5686512104128453871,6.9731214052745560394,-6.0268083235779714713,0.73855529734796898644,4.2008875045352951361,10,10,9.129139764197489626,10
cand_4_sv:0.0088  ,-6.2545510068331786613,-0.1307230269027235825,0.93092652690452304398,2.8096426084994039485,-0.5029763809714210554,0.65251548229338740548,2.2164003298550594145,8.1184394414909846205,1.9039578464254174328,10
cand_4_sv:0.088   ,-6.021660014721297749,-0.68229061648017708119,0.75931506011427263303,2.2952825787460970908,-0.31366532277319425503,0.69675154300563579834,2.7204321863924061375,8.1540815247284594847,2.2595204884333890405,10
cand_4_sv:0.352   ,-5.2453567076816938197,-2.5208492484050220028,0.18727683748010470755,0.58074914623507378764,0.31737153788756178319,0.84420507871313021919,4.4005383748502282515,8.2728884688533792513,3.4447292951266277328,10
cand_4_sv:0.528   ,-4.7278211696552920884,-3.7465550030215846178,-0.19408197760934031706,-0.56227314210560797036,0.73806277832806554962,0.94250743585145979608,5.5206091671554426981,8.3520930982699912448,4.2348684995887859728,10
cand_4_sv:0.88    ,-3.6927500936024872935,-6.1979665122547107359,-0.9567996077882310324,-2.8483177187869728186,1.5794452592090737486,1.1391121501281189499,7.7607507517658724794,8.5105023571032170082,5.815146908513103341,10
cand_5_sv:0.0088  ,-1.5807805645819230644,4.3823906934961778248,5.9102888146092675825,9.8787636827962028718,0.95974406237824161359,5.1844703872782007537,5.8351317874582884215,10,8.448083550691865895,5.6627234368570569245
cand_5_sv:0.088   ,-1.0808986185842970329,3.7263032513589484651,5.4271237907689444668,8.7876368279620251656,1.067164728343243052,5.1500497175814778927,6.1885505688427278059,10,8.5948847967849477669,6.0955010883425835289
