real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
1,224.69215846059535124,-24.403761167000013188,12.293962991999997314,-1.9292654275999971958,-130.91677602008707026,10.715683170889938935,-37.418448208276736011,16.21779012334840786,-34.981909216174635446
2,375.91558722555947725,-44.083908087000004627,1.0125669710000035906,0.75024890259999921227,-87.427371303908984146,42.186286404180378895,-8.6454127430132956533,-11.403762445439344475,7.0533761131030345837
3,146.55358312476604965,-3.8908055899999993699,60.348601930000000948,-0.80679711800000575295,-96.571957623739606902,-23.970109123586304634,-29.333287142482717513,63.905508985983402681,-44.807366903155831039
4,221.9899042092891932,-30.306068211000017243,-35.149806026000000259,25.626232844800000521,-9.3442229991226071206,-21.767059542682194007,-19.437782030326253846,24.859313281048919464,-14.89632781157139263
5,115.43552718723695705,-9.3466206000000084941,54.900477896000005273,-19.133690536600003185,-92.077204788348566922,36.848845040062641942,-2.4915079758903253548,-6.7718806190882681051,-59.443501256367738961
6,30.742231193169409664,24.77866542400000327,32.007593810000003032,-10.814198527800005678,-44.918897482243707486,81.646895145168414842,17.641327972909646604,-18.117370822509563766,-37.070093921046876062
7,151.98496619404932062,-6.1598506700000115188,-0.78527857900000341829,-8.6005132560000063791,-111.55618768636715288,52.662986719495506804,-17.62427302979354593,-18.329412471609810353,-41.521385566530540245
8,90.995090945384376369,-4.9489749179999904527,-3.8628319100000005903,13.766856486399998261,-127.15535714409196544,-16.016569548086444286,-5.4341462463624123913,3.5488802086354951371,-4.738444093720467265
9,143.74922487656243675,2.9804997370000023693,58.150097328000001085,-26.181558910599996182,-92.017116470129607819,100.66936303046233547,2.0381961113445363765,-8.0661778037873119729,-12.760228799708109193
10,23.410069812271164125,10.626093156999999678,28.825480232999996844,1.0550861333999996816,-76.951266503271355646,18.804726412565102578,-0.84636940199112276062,-13.951018009944846199,-21.018210920209305925
11,156.44560616097700745,-6.2236017970000006017,62.875623696000005225,8.2653441513999936774,-82.399402152971958913,-43.194798154206679897,43.994928756033992556,31.087013260445381491,-38.304416856172032624
12,157.19562623724294781,-38.239658845999997538,-18.97284462599999344,36.862833314400006657,24.712520257496606746,-46.654532562496413561,33.644536693814941941,56.186681731299074727,16.279973870399999214
14,80.753781990433651572,-8.5048871739999896135,-5.4816657140000017989,17.846362816400006324,-96.441234989236846786,-33.698535370714466808,-19.202722152518212795,12.204096380013083945,-23.20322029942126818
15,57.019817888727104105,22.859741859000010322,21.615574047999999152,-9.3838609244000004139,-52.551281772472066223,100.52996162151939075,-37.425767651409806547,-0.24712872367111771155,0.98766791260000275088
17,56.540360048319428188,24.522521152999999572,54.274394948000001193,-4.8290455345999987458,-86.596486869884500948,58.279759303894394407,24.839716201335129142,-12.15923940206386078,-30.272180490072521764
18,138.26580494934080434,-19.901525233999990405,21.419152354000001282,5.8965127121999998394,-59.402769548991869897,-17.254782055953967301,1.3052533583551380048,20.718849712389072693,-3.7624243113000019889
19,160.82096523256092269,-12.490474004000006403,17.770479539000000102,-10.971532316200001134,-107.16687497610706714,17.266253083047352845,22.149973283008414171,-7.5062474102247662699,-51.375186946614128658
base,81.649031021449019363,-5.9478346360000102777,5.5056633589999997014,1.2188506428000014381,-104.54116196513452053,1.4746647061051305627,-6.0786316601474252863,-8.3631016249817555774,-36.089742465402288474
