real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2.4810313462583746258,1.9767338016801669909,3.6428733906173635937,6.2238335760778866756,-0.90824670080019065388,-2.9014167337272249725,1.6075814595539827945,9.7929657025223288969,9.4138099354381701289,9.4090538237869285609
2,2.9925141102476451316,1.6794513832235093975,6.3436084441304831927,6.4080155964378544553,-1.1730428328133981619,-3.0937520695798959025,1.9816475761406302514,9.7900572277921451558,10,8.4766909499994476107
3,2.6565782704438114514,2.0838382248234705862,4.800754722671848107,6.673028112624435515,-1.1290018546026330259,-3.1458244476664698475,1.6588344322326646907,9.7251153606866456158,8.7420502927824603745,7.6705139294822028972
6,2.96685664246243741,2.087141402052851813,8.5790903351063843019,10,-1.4948319217529852931,-3.9311029803695110019,1.8069456284661939982,9.6605053079744713784,9.4683909012884850398,8.5017433032454370334
7,2.3441771912329927297,2.0111014712379122749,3.2880782872509120018,5.5844885791307925516,-0.86710540299761484917,-2.4723933229963535041,1.5177504963158394702,9.7919933131616989641,8.0996283849733519133,8.1754669991157093989
10,2.863987825954429578,1.7893805855063038557,6.1602785274401634652,7.5374000385097827959,-1.1263928294171456912,-3.0308909800737433571,1.9003630532879844939,9.9120369645356944943,9.0912106516013349022,7.0156658862489802431
11,2.3975724572872771923,2.6977135183842677613,5.2206396499096578978,7.3295112902514265585,-1.3714646506006433757,-3.9615618018527634092,1.1573091989962818182,9.3103709971917236743,8.0496366620967858552,7.4759993059815181837
14,2.4579614806781502345,2.1765352781537665727,4.6473912273918864813,6.4481724814012242319,-1.2285232897999740498,-3.5052577619477118809,1.4857464875511741109,9.7254949918002644438,8.8709156854933066683,9.0525423737339885122
17,2.7642427166076868339,1.9920268268545959778,5.7158527435866481881,6.4187646981697819015,-1.1832194129042155062,-3.3257852018429532315,1.7229963138519037713,9.7262746897832350612,9.3985381893411545917,8.3746843644186039768
18,3.0780710726237194841,1.9452077836494301444,8.2601018512399750904,8.3264959878649644764,-1.4760832161494263914,-3.8012928307199960187,1.929578313133177403,9.7742764808443460822,10,9.0289816369478561597
19,2.7431658677165100535,2.2255449530325197571,5.550025790273413584,7.5693792400999315717,-1.4138051713017714128,-4.0730784216719326807,1.6315495415910721277,9.6186532453663620146,8.1350295259199789655,8.7814139426871058447
base,2.6618171338979719209,1.8710834059662277973,4.6577835338951567579,6.7050612149198185463,-1.0152344341161170238,-2.9056404931821528947,1.8111153251699556588,9.9281471709598978492,8.5185361325879451755,6.7215318049171735026
